title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Agentic AI Modernization: Transforming Institutional Infrastructure Through Orchestrated Multi-Agent LLM Framework,MK Damarched,2026,Journal of Computer Science and …,"through specialized agents coordinated by institutional governance patterns, this  research presents a novel agentic architecture using multi-agent Large Language Model (LLM)",https://al-kindipublishers.org/index.php/jcsts/article/view/12077,https://al-kindipublishers.org/index.php/jcsts/article/download/12077/10792,4,"/scholar?cites=3073185087083014082&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on large language model-based agents for statistics and data science,M Sun; R Han; B Jiang; H Qi; D Sun,2025,The American …,"Specifically, we define an LLM-based data agent as an  LLM-based data science agent,”  “LLM-based data agent,” and “data science agent” are collectively referred to as “data agent",https://www.tandfonline.com/doi/abs/10.1080/00031305.2025.2561140,https://www.tandfonline.com/doi/full/10.1080/00031305.2025.2561140,49,"/scholar?cites=16244489444355724725&as_sdt=5,33&sciodt=0,33&hl=en"
Editable scene simulation for autonomous driving via collaborative llm-agents,Y Wei; Z Wang; Y Lu; C Xu; C Liu,2024,Proceedings of the …,"of collaborative LLM agents in  LLM agent struggles with multistep reasoning and cross-referencing.  To address this, we design a series of collaborative LLM agents, where each agent",http://openaccess.thecvf.com/content/CVPR2024/html/Wei_Editable_Scene_Simulation_for_Autonomous_Driving_via_Collaborative_LLM-Agents_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Wei_Editable_Scene_Simulation_for_Autonomous_Driving_via_Collaborative_LLM-Agents_CVPR_2024_paper.pdf,156,"/scholar?cites=6062450033223357744&as_sdt=5,33&sciodt=0,33&hl=en"
Beyond static responses: Multi-agent llm systems as a new paradigm for social science research,J Haase; S Pokutta,2025,arXiv preprint arXiv:2506.01839,"of LLM-based agents, ranging from simple data processors to complex, multi-agent systems   and methodological boundaries between different agentic architectures, providing a",https://arxiv.org/abs/2506.01839,https://arxiv.org/pdf/2506.01839,18,"/scholar?cites=16969508259856283395&as_sdt=5,33&sciodt=0,33&hl=en"
Large-language-model-driven agents for fire evacuation simulation in a cellular automata environment,P Dang; J Zhu; W Li; Y Xie; H Zhang,2025,Safety Science,"This study presents a multi-agent fire evacuation model driven by large language models (LLMs),  aiming to simulate human-like decision-making and behaviors during fire emergencies",https://www.sciencedirect.com/science/article/pii/S0925753525001602,,9,"/scholar?cites=8429904880552958477&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model-based agent Schema and library for automated building energy analysis and modeling,L Zhang; X Fu; Y Li; J Chen,2025,Automation in Construction,", and share effective LLM agents without starting from scratch. This paper introduces a  JSON-based agent schema designed to structure the description of LLM agents. Additionally, the",https://www.sciencedirect.com/science/article/pii/S0926580525002845,,22,"/scholar?cites=2238849532951242438&as_sdt=5,33&sciodt=0,33&hl=en"
Memengine: A unified and modular library for developing advanced memory of llm-based agents,Z Zhang; Q Dai; X Chen; R Li; Z Li; Z Dong,2025,Companion Proceedings of …,"Recently, large language model based (LLM-based) agents have been widely applied   for developing advanced memory models of LLM-based agents, called MemEngine. Based on",https://dl.acm.org/doi/abs/10.1145/3701716.3715299,https://dl.acm.org/doi/pdf/10.1145/3701716.3715299,12,"/scholar?cites=18346746544935464426&as_sdt=5,33&sciodt=0,33&hl=en"
CompileAgent: Automated real-world repo-level compilation with tool-integrated LLM-based agent system,L Hu; G Chen; X Shang; S Cheng; B Wu,2025,Proceedings of the …,"LLM-based agents in various fields, we propose CompileAgent, the first LLM-based agent   CompileAgent integrates five tools and a flow-based agent strategy, enabling interaction with",https://aclanthology.org/2025.acl-long.103/,https://aclanthology.org/2025.acl-long.103.pdf,10,"/scholar?cites=6125838442376788470&as_sdt=5,33&sciodt=0,33&hl=en"
Agentsquare: Automatic llm agent search in modular design space,Y Shang; Y Li; K Zhao; L Ma; J Liu; F Xu; Y Li,2024,arXiv preprint arXiv …,"LLM Agent Search (MoLAS). We propose a modular design space that abstracts existing  LLM agent  Building on this design space, we present a novel LLM agent search framework",https://arxiv.org/abs/2410.06153,https://arxiv.org/pdf/2410.06153?,65,"/scholar?cites=5088059229835817160&as_sdt=5,33&sciodt=0,33&hl=en"
Stance detection with collaborative role-infused llm-based agents,X Lan; C Gao; D Jin; Y Li,2024,… of the international AAAI conference on web …,"for Collaborative rOleinfused LLM-based Agents) in which  a specific LLM-based agent to  advocate for it, guiding the LLM  , a final decision maker agent consolidates prior insights to",https://ojs.aaai.org/index.php/ICWSM/article/view/31360,https://ojs.aaai.org/index.php/ICWSM/article/download/31360/33520,129,"/scholar?cites=18122939403710947746&as_sdt=5,33&sciodt=0,33&hl=en"
Embodied llm agents learn to cooperate in organized teams,X Guo; K Huang; J Liu; W Fan; N Vélez,2026,IEEE Transactions …,on LLM agents to mitigate these problems. Through a series of experiments with embodied  LLM agents and human–agent  qualities displayed by LLM agents and their spontaneous,https://ieeexplore.ieee.org/abstract/document/11402892/,https://arxiv.org/pdf/2403.12482,119,"/scholar?cites=2473102724521297394&as_sdt=5,33&sciodt=0,33&hl=en"
Beyond demographics: Aligning role-playing LLM-based agents using human belief networks,YS Chuang; K Nirunwiroj; Z Studdiford,2024,Findings of the …,"As depicted in Figure 1, we aim to construct an LLM agent i′ as  LLM agent i′, and then  query the agent’s opinion (oi′ ) on a wide range of topics. We then evaluate the human-LLM",https://aclanthology.org/2024.findings-emnlp.819/,https://aclanthology.org/2024.findings-emnlp.819.pdf,47,"/scholar?cites=1651923807843048776&as_sdt=5,33&sciodt=0,33&hl=en"
Smart-llm: Smart multi-agent robot task planning using large language models,SS Kannan; VLN Venkatesh,2024,2024 IEEE/RSJ …,"Following the initial few-shot LLM prompting, we provide the LLM with various pieces of  information: details about the robot’s skills, information about the environment, several examples",https://ieeexplore.ieee.org/abstract/document/10802322/,https://arxiv.org/pdf/2309.10062,369,"/scholar?cites=6697108159615206535&as_sdt=5,33&sciodt=0,33&hl=en"
"Researchy questions: A dataset of multi-perspective, decompositional questions for llm web agents",C Rosset; HL Chung; G Qin; EC Chau; Z Feng,2024,arXiv preprint arXiv …,We present Researchy Questions to study the dynamics of how LLM agents handle unclear   to evaluate question answering systems or LLM Agents with the ultimate goal of achieving,https://arxiv.org/abs/2402.17896,https://arxiv.org/pdf/2402.17896,31,"/scholar?cites=11298949526961398740&as_sdt=5,33&sciodt=0,33&hl=en"
FinMem: A Performance-Enhanced LLM Trading Agent With Layered Memory and Character Design,Y Yu; H Li; Z Chen; Y Jiang; Y Li,2025,… Transactions on Big …,"We introduce FINMEM, a novel LLM-based autonomous trading agent. We claim that it  two  other LLM agents in our study, FINGPT and the general-purpose generative agent developed",https://ieeexplore.ieee.org/abstract/document/11112648/,https://ojs.aaai.org/index.php/AAAI-SS/article/download/31290/33450,202,"/scholar?cites=10284780351641534317&as_sdt=5,33&sciodt=0,33&hl=en"
LAC: Using LLM-based Agents as the Controller to Realize Embodied Robot,J Xu; Z Zheng; Z Wang,2024,2024 IEEE International Conference …,"We propose LAC (LLM-based Agents as the Controller), a new  is LLM-based agents that  can plan, decompose tasks and make decisions based on linguistic input. Two agents operate",https://ieeexplore.ieee.org/abstract/document/10907494/,,8,"/scholar?cites=8448388226807923657&as_sdt=5,33&sciodt=0,33&hl=en"
Simulating financial market via large language model based agents,S Gao; Y Wen; M Zhu; J Wei; Y Cheng; Q Zhang,2024,arXiv preprint arXiv …,"Then, we propose a large language model based agent as the stock trader, which contains  the profile, observation, and tool-learning based action module. The trading agent can",https://arxiv.org/abs/2406.19966,https://arxiv.org/pdf/2406.19966?,41,"/scholar?cites=7043941209091122600&as_sdt=5,33&sciodt=0,33&hl=en"
Agentops: Enabling observability of llm agents,L Dong; Q Lu; L Zhu,2024,arXiv preprint arXiv:2411.05285,These LLM applications also involve LLM-agent projects and are likely to serve as reference  platforms for the design of AgentOps platforms to enhance agent system observability in the,https://arxiv.org/abs/2411.05285,https://arxiv.org/pdf/2411.05285?,34,"/scholar?cites=4672540737788735931&as_sdt=5,33&sciodt=0,33&hl=en"
DoVer: Intervention-Driven Auto Debugging for LLM Multi-Agent Systems,M Ma; J Zhang; F Yang; Y Kang; Q Lin,2025,arXiv preprint arXiv …,"Large language model (LLM)–based multi-agent systems  , attributing errors to a specific  agent and step. However, this  (ii) single-step or single-agent attribution is often ill-posed, as we",https://arxiv.org/abs/2512.06749,https://arxiv.org/pdf/2512.06749,3,"/scholar?cites=7527492479394411544&as_sdt=5,33&sciodt=0,33&hl=en"
On Architecture of LLM agents,D Namiot; E Ilyushin,2025,International Journal of Open Information …,"Настоящая статья – это попытка описать архитектуру LLM агентов с более  Agent  security bench (asb): Formalizing and benchmarking attacks and defenses in llm-based agents.""",http://www.injoit.ru/index.php/j1/article/view/2057,http://www.injoit.ru/index.php/j1/article/download/2057/1830,11,"/scholar?cites=16265464171171557390&as_sdt=5,33&sciodt=0,33&hl=en"
Sv-llm: An agentic approach for soc security verification using large language models,D Saha; S Tarek; HA Shaikh; KT Hasan,2025,arXiv preprint arXiv …,"-LLM, a novel multi-agent assistant system designed to automate and enhance SoC security  verification. By integrating specialized agents  validation, SV-LLM streamlines the workflow.",https://arxiv.org/abs/2506.20415,https://arxiv.org/pdf/2506.20415,7,"/scholar?cites=8120616196823668851&as_sdt=5,33&sciodt=0,33&hl=en"
Architecture exploration and reflection meet llm-based agents,JA Diaz-Pace; A Tommasel; R Capilla,2025,2025 IEEE 22nd …,"In addition to incorporating architectural knowledge, these agents can reflect on the pros and   LATS agent frameworks, and discuss initial results of applying our LLM-based agents to a",https://ieeexplore.ieee.org/abstract/document/11014919/,,6,"/scholar?cites=5337819775911594775&as_sdt=5,33&sciodt=0,33&hl=en"
A Plan Reuse Mechanism for LLM-Driven Agent,G Li; R Wu; H Tan,2025,arXiv preprint arXiv:2512.21309,"are termed personal LLMdriven agents [51], or simply agents in this paper. An LLM-driven  agent uses an LLM as its  When an agent receives a task request from a user, it first utilizes the",https://arxiv.org/abs/2512.21309,https://arxiv.org/pdf/2512.21309,2,"/scholar?cites=15075511949311792110&as_sdt=5,33&sciodt=0,33&hl=en"
An interactive system for 3D spatial relationship query by integrating tree-based element indexing and LLM-based agent,A Li; PKY Wong; X Tao; J Ma; JCP Cheng,2025,Advanced Engineering …,"spatial query system based on the LLM-based agent system, with three major contributions:   ; (3) an LLM-based multi-agent collaboration framework to deeply integrate LLM and spatial",https://www.sciencedirect.com/science/article/pii/S147403462500268X,,15,"/scholar?cites=13545701820429081223&as_sdt=5,33&sciodt=0,33&hl=en"
Cooperate or collapse: Emergence of sustainable cooperation in a society of llm agents,G Piatti; Z Jin; M Kleiman-Weiner,2024,Advances in …,LLM-based agent architecture and test it with the leading open and closed LLMs. We find that  all but the most powerful LLM agents  multi-agent communication between agents is critical,https://proceedings.neurips.cc/paper_files/paper/2024/hash/ca9567d8ef6b2ea2da0d7eed57b933ee-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/ca9567d8ef6b2ea2da0d7eed57b933ee-Paper-Conference.pdf,116,"/scholar?cites=3935326055934610367&as_sdt=5,33&sciodt=0,33&hl=en"
From LLM to agent: a large-language-model-driven machine learning framework for catalyst design of MgH2 dehydrogenation,T Yao; Y Yang; J Cai; R Liu; Z Dong; X Tang,2025,Journal of Magnesium …,"To overcome this, we introduce a transformative “LLM to Agent”  , domain-adapted multi-agent  system. Cat-Advisor translates ML  and advances the emerging Agent-based paradigm for",https://www.sciencedirect.com/science/article/pii/S2213956725002853,https://www.sciencedirect.com/science/article/pii/S2213956725002853,10,"/scholar?cites=5474877963355661047&as_sdt=5,33&sciodt=0,33&hl=en"
Rtbagent: A llm-based agent system for real-time bidding,L Cai; J He; Y Li; J Liang; Y Lin; Z Quan,2025,… Proceedings of the ACM …,"LLM-based agent systems have recently gained attention for their ability  agent systems  can effectively plan and execute complex tasks. Our paper introduces RTBAgent, a novel agent",https://dl.acm.org/doi/abs/10.1145/3701716.3715259,https://dl.acm.org/doi/pdf/10.1145/3701716.3715259,22,"/scholar?cites=9196578029233089546&as_sdt=5,33&sciodt=0,33&hl=en"
A vision for access control in llm-based agent systems,X Li; D Huang; J Li; H Cai; Z Zhou; W Dong,2025,arXiv preprint arXiv …,"behavior patterns of LLMbased agents. Traditional AC models,  behaviors, which renders  agent access control vulnerable. Our  of LLM-based agents by enhancing permission security.",https://arxiv.org/abs/2510.11108,https://arxiv.org/pdf/2510.11108,7,"/scholar?cites=5699873974061342928&as_sdt=5,33&sciodt=0,33&hl=en"
Agentic systems: A guide to transforming industries with vertical ai agents,F Bousetouane,2025,arXiv preprint arXiv:2501.00881,"We introduce a new module to the core building blocks of the LLM agent—cognitive skills—  LLM agents from LLM workflows, as they differ both conceptually and operationally. LLM",https://arxiv.org/abs/2501.00881,https://arxiv.org/pdf/2501.00881,50,"/scholar?cites=4953394002779858923&as_sdt=5,33&sciodt=0,33&hl=en"
On the structural memory of llm agents,R Zeng; J Fang; S Liu; Z Meng,2024,arXiv preprint arXiv:2412.15266,"of LLM-based agents? This  of LLM-based agents. To bridge this gap, we systematically  explore the impact of various memory structures and retrieval methods in LLM-based agents.",https://arxiv.org/abs/2412.15266,https://arxiv.org/pdf/2412.15266,28,"/scholar?cites=4667804730820726194&as_sdt=5,33&sciodt=0,33&hl=en"
Agentsociety: Large-scale simulation of llm-driven generative agents advances understanding of human behaviors and society,J Piao; Y Yan; J Zhang; N Li; J Yan; X Lan; Z Lu,2025,NA,"In this section, we introduce the workflow of our LLM-driven social agent, highlighting how  the agent’s internal psychological states (Emotion and Cognition) and its behaviors influence",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5954414,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5954414,78,"/scholar?cites=4277847660824930980&as_sdt=5,33&sciodt=0,33&hl=en"
"Talk structurally, act hierarchically: A collaborative framework for llm multi-agent systems",Z Wang; S Moriyama; WY Wang,2025,arXiv preprint arXiv …,"In this section, we introduce our multi-LLM agent framework, a versatile and generalizable  design for generating, evaluating, and refining ad text in various contexts. The framework is",https://arxiv.org/abs/2502.11098,https://arxiv.org/pdf/2502.11098?,31,"/scholar?cites=3133064854252187410&as_sdt=5,33&sciodt=0,33&hl=en"
A survey of large language model empowered agents for recommendation and search: Towards next-generation information retrieval,Y Zhang; S Qiao; J Zhang; TH Lin; C Gao,2025,arXiv preprint arXiv …,"of LLM agents in enhancing recommender and search systems. We discuss the motivations  and roles of LLM agents,  We highlight the immense potential of LLM agents in addressing",https://arxiv.org/abs/2503.05659,https://arxiv.org/pdf/2503.05659,40,"/scholar?cites=2493181183112958811&as_sdt=5,33&sciodt=0,33&hl=en"
Agentless: Demystifying llm-based software engineering agents,CS Xia; Y Deng; S Dunn; L Zhang,2024,arXiv preprint arXiv:2407.01489,"In this paper, we advocate that instead of rushing to develop increasingly complex LLM  agent-based approaches and tools for software development (which can also be non-trivial to",https://arxiv.org/abs/2407.01489,https://arxiv.org/pdf/2407.01489?,328,"/scholar?cites=26214942084608102&as_sdt=5,33&sciodt=0,33&hl=en"
A-memguard: A proactive defense framework for llm-based agent memory,Q Wei; T Yang; Y Wang; X Li; L Li; Z Yin; Y Zhan,2025,arXiv preprint arXiv …,"We consider attacks in practical scenarios where the LLM agent operates in real-world  environments, such as knowledge-intensive question answering or safety-critical healthcare",https://arxiv.org/abs/2510.02373,https://arxiv.org/pdf/2510.02373?,12,"/scholar?cites=4598414696562770679&as_sdt=5,33&sciodt=0,33&hl=en"
Executable code actions elicit better llm agents,X Wang; Y Chen; L Yuan; Y Zhang; Y Li,2024,Forty-first International …,"3, we show how an LLM agent can integrate with Python (ie,  during pre-training, the LLM  agent can automatically import the  error messages that help the LLM agent ‘self-debug’ their",https://openreview.net/forum?id=jJ9BoXAfFa&trk=publi,https://openreview.net/pdf?id=jJ9BoXAfFa,463,"/scholar?cites=14417798504674200556&as_sdt=5,33&sciodt=0,33&hl=en"
Agentharm: A benchmark for measuring harmfulness of llm agents,M Andriushchenko; A Souly; M Dziemian,2024,arXiv preprint arXiv …,"Meanwhile, LLM agents—which use  on LLM agent misuse, we propose a new benchmark  called AgentHarm. The benchmark includes a diverse set of 110 explicitly malicious agent",https://arxiv.org/abs/2410.09024,https://arxiv.org/pdf/2410.09024,191,"/scholar?cites=2401564792328774425&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-Based Agentic Systems for Software Engineering: Challenges and Opportunities,Y Tang; T Runkler,2026,arXiv preprint arXiv:2601.09822,"reviews the emerging paradigm of LLM-based multi-agent systems, examining their  such  as language model selection, SE evaluation benchmarks, state-of-the-art agentic frameworks",https://arxiv.org/abs/2601.09822,https://arxiv.org/pdf/2601.09822,0,
Drivlme: Enhancing llm-based autonomous driving agents with embodied and social experiences,Y Huang; J Sansom; Z Ma; F Gervits,2024,2024 IEEE/RSJ …,"It remains underexplored whether FM agents can handle long- , a video-languagemodel-based  agent to facilitate natural and  new direction for autonomous driving agents that need to",https://ieeexplore.ieee.org/abstract/document/10802555/,https://arxiv.org/pdf/2406.03008?,46,"/scholar?cites=5747680917297727556&as_sdt=5,33&sciodt=0,33&hl=en"
Simulating human-like learning dynamics with llm-empowered agents,Y Yuan; L Zhao; W Chen; G Zheng; K Zhang,2025,arXiv preprint arXiv …,", we introduce LearnerAgent, a novel multi-agent framework  General Learner to inspect  the base LLM’s default behavior.  base LLM is a “diligent but brittle Surface Learner”-an agent",https://arxiv.org/abs/2508.05622,https://arxiv.org/pdf/2508.05622?,4,"/scholar?cites=15661004025075891900&as_sdt=5,33&sciodt=0,33&hl=en"
Agent-safetybench: Evaluating the safety of llm agents,Z Zhang; S Cui; Y Lu; J Zhou; J Yang; H Wang,2024,arXiv preprint arXiv …,LLM agents reveals a concerning result: none of the agents achieves a safety score above  60%. This highlights significant safety challenges in LLM agents  in current LLM agents: lack,https://arxiv.org/abs/2412.14470,https://arxiv.org/pdf/2412.14470,117,"/scholar?cites=13632653504669362134&as_sdt=5,33&sciodt=0,33&hl=en"
A Comprehensive Survey on Large Language Model based Agents for Education,J Yang; M Wang; X Du; R Na,2025,IEEE Transactions on Learning …,"of LLM-based educational agents across the “teaching-learning-assessment-research” chain,  and discover that LLM-based educational agent can  of LLM-based educational agents,",https://ieeexplore.ieee.org/abstract/document/11192789/,,4,"/scholar?cites=1590788490989425530&as_sdt=5,33&sciodt=0,33&hl=en"
A vision for auto research with llm agents,C Liu; C Wang; J Cao; J Ge; K Wang; L Zhang,2025,arXiv preprint arXiv …,"Using LLM agents, we annotated each paper with the types of research ideas it applied.  Since one paper may adopt a combination of ideas, the final distribution is visualized in Figure 3",https://arxiv.org/abs/2504.18765,https://arxiv.org/pdf/2504.18765,10,"/scholar?cites=3527598646479112888&as_sdt=5,33&sciodt=0,33&hl=en"
GeoCogent: an LLM-based agent for geospatial code generation,S Hou; H Jiao; J Liang; Z Shen; A Zhao,2025,International Journal of …,"Although previous studies have attempted automated scoring using large language  models, because this study evaluates the capabilities of the language model itself, self-assessment",https://www.tandfonline.com/doi/abs/10.1080/13658816.2025.2549460,https://www.researchgate.net/profile/Shuyang-Hou/publication/394842371_GeoCogent_an_LLM-based_agent_for_geospatial_code_generation/links/68a82da61bee4d42a24206f0/GeoCogent-an-LLM-based-agent-for-geospatial-code-generation.pdf,11,"/scholar?cites=9191768362984662154&as_sdt=5,33&sciodt=0,33&hl=en"
Making sense of large language model-based AI agents,A Göldi; R Rietsche,2024,NA,"LLM-based AI agents use frameworks to generate written  LLM-based AI agents can use  external tools like search  framework for understanding LLM-based agents, facilitating proactive",https://aisel.aisnet.org/icis2024/aiinbus/aiinbus/16/,https://www.alexandria.unisg.ch/bitstreams/ab2f48c5-c921-4b94-a2cb-9af679a80865/download,13,"/scholar?cites=1315087647676470714&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-based agents utilized in a trustworthy artificial conscience model for controlling AI in medical applications,D Kaur; S Uslu; M Durresi; A Durresi,2024,International Conference on …,This paper advocates using an artificial conscience model with LLM-based AI agents to   model in regulating LLM-based AI agents. By evaluating the performance of these agents in real-,https://link.springer.com/chapter/10.1007/978-3-031-57870-0_18,,13,"/scholar?cites=13705742417298571539&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based multi-agent reinforcement learning: Current and future directions,C Sun; S Huang; D Pompili,2024,arXiv preprint arXiv:2405.11106,", are not considered in the RL frameworks of a single agent. To inspire more research on  LLM-based MARL, in this letter, we survey the existing LLMbased single-agent and multi-agent",https://arxiv.org/abs/2405.11106,https://arxiv.org/pdf/2405.11106,107,"/scholar?cites=18399392720555199071&as_sdt=5,33&sciodt=0,33&hl=en"
Exploring advanced llm multi-agent systems based on blackboard architecture,B Han; S Zhang,2025,arXiv preprint arXiv:2507.01701,"into LLM multi-agent systems (MASs) so that (1) agents with various roles can share all the  information and others’ messages during the whole problem-solving process, (2) agents that",https://arxiv.org/abs/2507.01701,https://arxiv.org/pdf/2507.01701,5,"/scholar?cites=918438496150591012&as_sdt=5,33&sciodt=0,33&hl=en"
Ml-agent: Reinforcing llm agents for autonomous machine learning engineering,Z Liu; J Chai; X Zhu; S Tang; R Ye; B Zhang,2025,arXiv preprint arXiv …,"of large language model (LLM)-based agents has  of learning-based agentic ML, where an  LLM agent learns through  -tuning, which enables LLM agents to generate diverse actions for",https://arxiv.org/abs/2505.23723,https://arxiv.org/pdf/2505.23723?,13,"/scholar?cites=4115058390916559834&as_sdt=5,33&sciodt=0,33&hl=en"
From mooc to maic: Reshaping online teaching and learning through llm-driven agents,J Yu; Z Zhang; D Zhang-li; S Tu; Z Hao; RM Li,2024,arXiv preprint arXiv …,"Considering the principles of adaptivity and scalability, along with the sophisticated design  of LLM-driven multi-agent systems, we explore how existing MOOC can be transformed into",https://arxiv.org/abs/2409.03512,https://arxiv.org/pdf/2409.03512,35,"/scholar?cites=10841088304751830786&as_sdt=5,33&sciodt=0,33&hl=en"
Drugagent: Automating ai-aided drug discovery programming through llm multi-agent collaboration,S Liu; Y Lu; S Chen; X Hu; J Zhao; Y Lu,2024,arXiv preprint arXiv …,"We introduce DrugAgent, a multi-agent LLM framework that unifies ML programming with  biomedical expertise to address the demands of modern drug discovery. First, DrugAgent",https://arxiv.org/abs/2411.15692,https://arxiv.org/pdf/2411.15692,57,"/scholar?cites=9777641397389340960&as_sdt=5,33&sciodt=0,33&hl=en"
Cut the crap: An economical communication pipeline for llm-based multi-agent systems,G Zhang; Y Yue; Z Li; S Yun; G Wan; K Wang,2024,arXiv preprint arXiv …,"LLM-powered multi-agent systems, dubbed AgentPrune, which can be smoothly incorporated  within various existing LLM Practically, AgentPrune treats the entire LLM-MA framework as",https://arxiv.org/abs/2410.02506,https://arxiv.org/pdf/2410.02506,145,"/scholar?cites=1944541303192862019&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on trustworthy llm agents: Threats and countermeasures,M Yu; F Meng; X Zhou; S Wang; J Mao; L Pan,2025,Proceedings of the 31st …,Agent-SafetyBench [107] and Agent Security Bench [102] are benchmarks that evaluate LLM  agents  AgentHarm [4] contains 110 explicitly malicious agent tasks to evaluate LLM agent,https://dl.acm.org/doi/abs/10.1145/3711896.3736561,https://dl.acm.org/doi/pdf/10.1145/3711896.3736561,115,"/scholar?cites=10432425910303948303&as_sdt=5,33&sciodt=0,33&hl=en"
An in-depth survey of large language model-based artificial intelligence agents,P Zhao; Z Jin; N Cheng,2023,arXiv preprint arXiv:2309.14365,"and characteristics between LLM-based AI agents and traditional AI agents. Specifically, we   the latest LLM-based AI Agent applications and talk about the applications of AI Agent from",https://arxiv.org/abs/2309.14365,https://arxiv.org/pdf/2309.14365,48,"/scholar?cites=15061700893907797991&as_sdt=5,33&sciodt=0,33&hl=en"
Safesearch: Do not trade safety for utility in LLM search agents,Q Zhan; A Budiman-Chan; A Zayed; X Guo,2026,Findings of the …,"agents: Base Agent, where M is base LLM without any finetuning; Utility-Only Finetuned Agent,   We compare these search agents with two baselines: Base LLM, which answers directly",https://aclanthology.org/2026.findings-eacl.146/,https://aclanthology.org/2026.findings-eacl.146.pdf,1,"/scholar?cites=11448137773603768378&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-agents driven automated simulation testing and analysis of small uncrewed aerial systems,VSA Duvvuru; B Zhang; M Vierhauser,2025,arXiv preprint arXiv …,"introduction to relevant LLM techniques  LLM agents part of our framework. We then, in  Section VI, describe our evaluation setup for addressing feasibility, generalizability, and agent",https://arxiv.org/abs/2501.11864,https://arxiv.org/pdf/2501.11864,9,"/scholar?cites=9389268772720384952&as_sdt=5,33&sciodt=0,33&hl=en"
Benchmarking llms and llm-based agents in practical vulnerability detection for code repositories,A Yildiz; SG Teo; Y Lou; Y Feng; C Wang,2025,Proceedings of the …,We implement ReAct agents with various prompting strategies  into the application of LLMs  and LLMbased agents for real-world  benchmark to evaluate LLMs and LLMbased agents.,https://aclanthology.org/2025.acl-long.1490/,https://aclanthology.org/2025.acl-long.1490.pdf,25,"/scholar?cites=11436612118852246741&as_sdt=5,33&sciodt=0,33&hl=en"
An llm-based agent for reliable docker environment configuration,R Hu; C Peng; X Wang; C Gao,2025,arXiv preprint arXiv …,"our LLM agent for environment configuration, Repo2Run, with a fundamental concept: utilize  an LLM agent to configure the environment within an isolated Docker container. If the LLM",https://chao-peng.github.io/publication/arxiv24repo2run/arxiv24Repo2Run.pdf,https://chao-peng.github.io/publication/arxiv24repo2run/arxiv24Repo2Run.pdf,18,"/scholar?cites=8922866988417893136&as_sdt=5,33&sciodt=0,33&hl=en"
Tool-to-agent retrieval: Bridging tools and agents for scalable llm multi-agent systems,E Lumer; F Nizar; A Gulati; PH Basavaraju,2025,arXiv preprint arXiv …,A growing line of work builds tool retrieval for LLM agents by embedding tool descriptions   Retrieval-augmented generation (RAG) enables LLM agents to access external knowledge,https://arxiv.org/abs/2511.01854,https://arxiv.org/pdf/2511.01854,4,"/scholar?cites=8447970776994906111&as_sdt=5,33&sciodt=0,33&hl=en"
"Personal llm agents: Insights and survey about the capability, efficiency and security",Y Li; H Wen; W Wang; X Li; Y Yuan; G Liu; J Liu,2024,arXiv preprint arXiv …,", LLM can enable intelligent agents to solve complex problems autonomously. In this paper,  we focus on Personal LLM Agents, which are LLM-based agents  Personal LLM Agents will",https://arxiv.org/abs/2401.05459,https://arxiv.org/pdf/2401.05459,367,"/scholar?cites=341960020687636051&as_sdt=5,33&sciodt=0,33&hl=en"
Shielda: Structured handling of exceptions in llm-driven agentic workflows,J Zhou; J Chen; Q Lu; D Zhao; L Zhu,2025,arXiv preprint arXiv:2508.07935,"taxonomy of 36 exception types across 12 agent artifacts. Building on this, we  in LLM-Driven  Agentic Workflows), a modular runtime exception handling framework for LLM agentic",https://arxiv.org/abs/2508.07935,https://arxiv.org/pdf/2508.07935,6,"/scholar?cites=372854183699761183&as_sdt=5,33&sciodt=0,33&hl=en"
"You name it, i run it: An llm agent to execute tests of arbitrary projects",I Bouzenia; M Pradel,2025,Proceedings of the ACM on Software Engineering,by presenting an approach that leverages LLMs and the concept of LLM agents. By LLM  agent we here mean a system that uses an LLM to autonomously interact with a set of tools in,https://dl.acm.org/doi/abs/10.1145/3728922,https://dl.acm.org/doi/pdf/10.1145/3728922,61,"/scholar?cites=15772576651984227686&as_sdt=5,33&sciodt=0,33&hl=en"
The multi-agent system based on llm for online discussions,Y Dong,2024,… 23rd International Conference on Autonomous Agents …,"of the multi-agent system with agents driven by LLM, and to  PhD period: LLM-based Personal  Agents that Represent Users  in the performance of LLM, using LLM to estimate people’s",https://www.ifaamas.org/Proceedings/aamas2024/pdfs/p2731.pdf,https://www.ifaamas.org/Proceedings/aamas2024/pdfs/p2731.pdf,12,"/scholar?cites=9349540122686640577&as_sdt=5,33&sciodt=0,33&hl=en"
