title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Tool-to-agent retrieval: Bridging tools and agents for scalable llm multi-agent systems,E Lumer; F Nizar; A Gulati; PH Basavaraju,2025,arXiv preprint arXiv …,"and often results in suboptimal agent selection. We introduce Tool-to-Agent Retrieval, a  unified framework that embeds both tools and their parent agents in a shared vector space and",https://arxiv.org/abs/2511.01854,https://arxiv.org/pdf/2511.01854,4,"/scholar?cites=8447970776994906111&as_sdt=5,33&sciodt=0,33&hl=en"
A Simple Yet Strong Baseline for Long-Term Conversational Memory of LLM Agents,S Zhou; J Han,2025,arXiv preprint arXiv:2511.17208,"build two simple retrieval-based variants that use dense similarity search and LLM filtering,  with  Our results suggest that structurally simple, eventlevel memory provides a principled and",https://arxiv.org/abs/2511.17208,https://arxiv.org/pdf/2511.17208,3,"/scholar?cites=16978992282674122310&as_sdt=5,33&sciodt=0,33&hl=en"
Evo-memory: Benchmarking llm agent test-time learning with self-evolving memory,T Wei; N Sachdeva; B Coleman; Z He; Y Bei,2025,arXiv preprint arXiv …,"To further examine experience reuse, we introduce ExpRAG, a simple retrieval-based  baseline that leverages prior task experiences, and further develop ReMem, an advanced action–",https://arxiv.org/abs/2511.20857,https://arxiv.org/pdf/2511.20857,14,"/scholar?cites=12552377017170397852&as_sdt=5,33&sciodt=0,33&hl=en"
M-RAG: Reinforcing large language model performance through retrieval-augmented generation with multiple partitions,Z Wang; S Teo; J Ouyang; Y Xu,2024,Proceedings of the 62nd …,"(2) We introduce M-RAG, a new solution based on multiagent reinforcement learning that   Second, we introduce an M-RAG framework built upon multiagent reinforcement learning,",https://aclanthology.org/2024.acl-long.108/,https://aclanthology.org/2024.acl-long.108.pdf,69,"/scholar?cites=2975881609935651006&as_sdt=5,33&sciodt=0,33&hl=en"
"O-mem: Omni memory system for personalized, long horizon, self-evolving agents",P Wang; M Tian; J Li; Y Liang; Y Wang; Q Chen,2025,arXiv preprint arXiv …,"• We identify limitations in existing grouping-then-retrieval based semantic retrieval memory   By enabling dynamic user profiling and interaction-time scaling, O-Mem allows LLM agents",https://arxiv.org/abs/2511.13593,https://arxiv.org/pdf/2511.13593,5,"/scholar?cites=7256563325655688468&as_sdt=5,33&sciodt=0,33&hl=en"
Human-Like Remembering and Forgetting in LLM Agents: An ACT-R-Inspired Memory Architecture,Y Honda; Y Fujita; K Zempo; S Fukushima,2025,… on Human-Agent …,"memory reinforcement through repeated topics, as well as stochastic variability in memory  retrieval, reflecting human memory  weight 𝑤 affects memory retrieval dynamics, aiming to",https://dl.acm.org/doi/abs/10.1145/3765766.3765803,https://dl.acm.org/doi/full/10.1145/3765766.3765803,1,"/scholar?cites=4847570227722063513&as_sdt=5,33&sciodt=0,33&hl=en"
"Seeing, listening, remembering, and reasoning: A multimodal agent with long-term memory",L Long; Y He; W Ye; Y Pan; Y Lin; H Li; J Zhao,2025,arXiv preprint arXiv …,"As shown in Figure 1, M3-Agent consists of a multimodal LLM and a long-term memory  module. It operates through two parallel processes: memorization, which enables continuous",https://arxiv.org/abs/2508.09736,https://arxiv.org/pdf/2508.09736,36,"/scholar?cites=6544267354779661683&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-empowered embodied agent for memory-augmented task planning in household robotics,M Glocker; P Hönig; M Hirschmanner,2025,arXiv preprint arXiv …,"rates temporal elements into the retrieval process, ensuring  While using language-based  memory retrieval introduces  purely language-based memory retrieval performs in practical,",https://arxiv.org/abs/2504.21716,https://arxiv.org/pdf/2504.21716?,20,"/scholar?cites=9095515403946484537&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-r: A framework for domain-adaptive maintenance scheme generation combining hierarchical agents and rag,L Tao; Q Huang; X Wu; W Zhang; Y Wu; B Li,2024,arXiv preprint arXiv …,"an LLM-based agent using a track-level retrieval method to  At the same time, RAG technology,  which integrates external  RAG to address knowledge forgetting and inference memory",https://arxiv.org/abs/2411.04476,https://arxiv.org/pdf/2411.04476,10,"/scholar?cites=46504174936273342&as_sdt=5,33&sciodt=0,33&hl=en"
Licomemory: Lightweight and cognitive agentic memory for efficient long-term reasoning,Z Huang; Z Tian; Q Guo; F Zhang; Y Zhou,2025,arXiv preprint arXiv …,"Large Language Model (LLM) agents exhibit remarkable conversational and reasoning  ,  an end-to-end agentic memory framework for real-time updating and retrieval, which introduces",https://arxiv.org/abs/2511.01448,https://arxiv.org/pdf/2511.01448,16,"/scholar?cites=2143385880334329490&as_sdt=5,33&sciodt=0,33&hl=en"
Chain of agents: Large language models collaborating on long-context tasks,Y Zhang; R Sun; Y Chen; T Pfister,2024,Advances in Neural …,"limit of LLM is k, and the length of each chunk in RAG is k′.  In this paper, we propose  Chain-of-Agents, a multi-agent LLM  Experiments show that Chain-of-Agents outperforms RAG",https://proceedings.neurips.cc/paper_files/paper/2024/hash/ee71a4b14ec26710b39ee6be113d7750-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/ee71a4b14ec26710b39ee6be113d7750-Paper-Conference.pdf,230,"/scholar?cites=15703702160570166190&as_sdt=5,33&sciodt=0,33&hl=en"
Explore with Long-term Memory: A Benchmark and Multimodal LLM-based Reinforcement Learning Framework for Embodied Exploration,S Wang; B Liu; Z Gao; L Ma; X Wang; Y Xie,2026,arXiv preprint arXiv …,"Additionally, during multigoal navigation, the agent can leverage memory retrieval to locate  specified targets. We also evaluate the agent’s exploration and memory retrieval capabilities",https://arxiv.org/abs/2601.10744,https://arxiv.org/pdf/2601.10744,3,"/scholar?cites=949166286134752021&as_sdt=5,33&sciodt=0,33&hl=en"
An efficient context-dependent memory framework for llm-centric agents,P Gao; J Zhao; X Chen; L Yilin,2025,… of the 2025 Conference of the …,", and retrieval strategies for LLMcentric agents. We propose multistage memory encoding  strategies  For memory storage and retrieval, we design a graph-structured, context-dependent",https://aclanthology.org/2025.naacl-industry.80/,https://aclanthology.org/2025.naacl-industry.80.pdf,9,"/scholar?cites=2222670346827398355&as_sdt=5,33&sciodt=0,33&hl=en"
Memento: Fine-tuning llm agents without fine-tuning llms,H Zhou; Y Chen; S Guo; X Yan; KH Lee; Z Wang,2025,arXiv preprint arXiv …,"(1), we aim to learn the case retrieval policy µ with the LLM component pLLM fixed. In this  context, the ""action"" of µ is to select a case c = (s, a,r) from the case bank M. To optimise it",https://arxiv.org/abs/2508.16153,https://arxiv.org/pdf/2508.16153,41,"/scholar?cites=4261672672817894904&as_sdt=5,33&sciodt=0,33&hl=en"
AriadneMem: Threading the Maze of Lifelong Memory for LLM Agents,W Zhu; X Chen; Z Wang; J Wang; X Dong,2026,arXiv preprint arXiv …,"multiple LLM backbones and compare against recent memory  -evidence retrieval improves  accuracy beyond flat retrieval  across memory systems along three axes: retrieval latency,",https://arxiv.org/abs/2603.03290,https://arxiv.org/pdf/2603.03290,0,
PlugMem: A Task-Agnostic Plugin Memory Module for LLM Agents,K Yang; Z Chen; X He; J Jiang; M Galley,2026,arXiv preprint arXiv …,"raw memory retrieval. We propose PLUGMEM, a task-agnostic plugin memory module that  can be attached to arbitrary LLM agents  sible knowledge-centric memory graph that explicitly",https://arxiv.org/abs/2603.03296,https://arxiv.org/pdf/2603.03296,0,
Recursively summarizing enables long-term dialogue memory in large language models,Q Wang; Y Fu; Y Cao; S Wang; Z Tian; L Ding,2025,Neurocomputing,"memory using large language models to enhance their long-term dialog ability. Specifically,  our method first stimulates the LLM  eg., 8K and 16K) and retrieval-enhanced LLMs, bringing",https://www.sciencedirect.com/science/article/pii/S0925231225008653,https://arxiv.org/pdf/2308.15022,126,"/scholar?cites=5775793216631190284&as_sdt=5,33&sciodt=0,33&hl=en"
Hm-rag: Hierarchical multi-agent multimodal retrieval augmented generation,P Liu; X Liu; R Yao; J Liu; S Meng; D Wang,2025,Proceedings of the 33rd …,"multi-modal framework operates in three stages: First, the Decomposition Agent uses an  LLM to rewrite and decompose the question into several sub-queries. Second, the Multi-source",https://dl.acm.org/doi/abs/10.1145/3746027.3754761,https://dl.acm.org/doi/pdf/10.1145/3746027.3754761,47,"/scholar?cites=15549272575084819146&as_sdt=5,33&sciodt=0,33&hl=en"
Sage: Self-evolving agents with reflective and memory-augmented abilities,X Liang; M Tao; Y Xia; J Wang; K Li; Y Wang; Y He,2025,Neurocomputing,"decision-making, long-term memory retention, and constrained  Key innovations include  a memory syntax mechanism  ’s ability to bridge theoretical LLM capabilities with practical",https://www.sciencedirect.com/science/article/pii/S0925231225011427,https://arxiv.org/pdf/2409.00872,84,"/scholar?cites=6294712980525130516&as_sdt=5,33&sciodt=0,33&hl=en"
Emotional RAG: Enhancing role-playing agents through emotional retrieval,L Huang; H Lan; Z Sun; C Shi,2024,2024 IEEE International …,"-aware memory retrieval framework, termed Emotional RAG, which recalls the related memory  with  The emotional memory retrieved by Emotional RAG is sent to LLM, together with the",https://ieeexplore.ieee.org/abstract/document/10884265/,https://arxiv.org/pdf/2410.23041,32,"/scholar?cites=5131765229914212101&as_sdt=5,33&sciodt=0,33&hl=en"
Bridging intuitive associations and deliberate recall: Empowering llm personal assistant with graph-structured long-term memory,Y Zhang; W Yuan; Z Jiang,2025,Findings of the Association for …,This reflects the two gaps between dense retrieval approaches and memory retrieval  approaches: (1) The neglect of the association of entities. This instance denotes that the dense,https://aclanthology.org/2025.findings-acl.901/,https://aclanthology.org/2025.findings-acl.901.pdf,8,"/scholar?cites=2475055620041715517&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-augmented multi-agent cooperative framework for medical case retrieval in cardiology,L Deng; H Hu; K Lu; P He,2025,Journal of King Saud University Computer and …,LLM-augmented multi-agent retrieval framework that marries an LLM with dedicated retrieval  agents in  Our method uses a LLM as a “planner” agent to reformulate queries and integrate,https://link.springer.com/article/10.1007/s44443-025-00311-z,https://link.springer.com/article/10.1007/s44443-025-00311-z,5,"/scholar?cites=5985683056041083275&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on large language model-based game agents,S Hu; T Huang; G Liu; RR Kompella; F Ilhan,2024,arXiv preprint arXiv …,"agent and environment, and offer a richer, more embodied alternative compared to typical  settings of current LLM-based agents,  it into working memory and long-term memory. Working",https://arxiv.org/abs/2404.02039,https://arxiv.org/pdf/2404.02039,132,"/scholar?cites=10992456798717631884&as_sdt=5,33&sciodt=0,33&hl=en"
TP-RAG: benchmarking retrieval-augmented large language model agents for spatiotemporal-aware travel planning,H Ni; F Liu; X Ma; L Su; S Wang; D Yin,2025,Proceedings of the …,"We introduce TP-RAG, a benchmark that integrates spatiotemporal POI characteristics  and trajectory-level Web knowledge. Experiments across advanced LLMs demonstrate that",https://aclanthology.org/2025.emnlp-main.626/,https://aclanthology.org/2025.emnlp-main.626.pdf,11,"/scholar?cites=12574426471093887121&as_sdt=5,33&sciodt=0,33&hl=en"
Scm: Enhancing large language model with self-controlled memory framework,B Wang; X Liang; J Yang; H Huang; Z Wu,2025,… on Database Systems …,The primary difference between our method and the conventional RAG approach is its  emphasis on automating memory management control. LLM agents fully drive the decision-,https://link.springer.com/chapter/10.1007/978-981-95-4158-4_12,,12,"/scholar?cites=2604746285988535087&as_sdt=5,33&sciodt=0,33&hl=en"
Agentic Retrieval for Conversational Memory in LLM-Based Chatbots,V Turgut; QH Mahmoud,2026,2026 IEEE 16th Annual Computing …,"This paper presented an agentic retrieval system for conversational memory in LLM-based  chatbots, addressing the fundamental limitation that LLMs cannot retain information beyond",https://ieeexplore.ieee.org/abstract/document/11393694/,,0,
Development of a hybrid method to enhance context memory for a chatbot application based on large language models,N Bohdan; I Tvoroshenko; V Gorokhovatskyi; O Kobylin,2025,NA,"recall capabilities of RAG and AI analysis agent, effectively mitigating  recommendations for  optimizing LLM memory management,  long-term memory in LLM-based dialogue systems.",https://openarchive.nure.ua/entities/publication/b4263fb6-6966-40c3-85af-a25181f2b30c,https://openarchive.nure.ua/bitstreams/1caa9357-a8d3-490c-b1ec-0be0aed176c1/download,12,"/scholar?cites=4494018801845132060&as_sdt=5,33&sciodt=0,33&hl=en"
Zep: a temporal knowledge graph architecture for agent memory,P Rasmussen; P Paliychuk; T Beauvais; J Ryan,2025,arXiv preprint arXiv …,"This section analyzes two experiments conducted using LLM-memory based benchmarks.  The first evaluation employs the Deep Memory Retrieval (DMR) task developed in [3], which",https://arxiv.org/abs/2501.13956,https://arxiv.org/pdf/2501.13956,119,"/scholar?cites=3752515413023853882&as_sdt=5,33&sciodt=0,33&hl=en"
In prospect and retrospect: Reflective memory management for long-term personalized dialogue agents,Z Tan; J Yan; IH Hsu; R Han; Z Wang; L Le,2025,Proceedings of the …,"memory structures. This approach optimizes memory organization for future retrieval, allowing  the LLM to  ), we evaluate the ability of an LLM agent to produce human-like personalized",https://aclanthology.org/2025.acl-long.413/,https://aclanthology.org/2025.acl-long.413.pdf,40,"/scholar?cites=13689159678218300642&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating Memory Structure in LLM Agents,A Shutova; A Olenina; I Vinogradov,2026,arXiv preprint arXiv …,We evaluate our task suite with both simple retrieval and memory agents. Figure 1  summarizes our results for gemini 2.5 & 3 pro LLM and text-embedding-3-large retrieval. We use,https://arxiv.org/abs/2602.11243,https://arxiv.org/pdf/2602.11243,0,
Think-in-memory: Recalling and post-thinking enable llms with long-term memory,L Liu; X Yang; Y Shen; B Hu; Z Zhang; J Gu,2023,arXiv preprint arXiv …,"Therefore, this work focuses on designing an LLM-agnostic external memory mechanism to   In this work, we utilize the second solution, ie, utilizing LLM Agent A to generate inductive",https://arxiv.org/abs/2311.08719,https://arxiv.org/pdf/2311.08719,105,"/scholar?cites=9130932924363568132&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating the long-term memory of large language models,Z Jia; Q Liu; H Li; Y Chen; J Liu,2025,Findings of the Association for …,"2Considering that the size of language model parameters might affect memory, we chose  models with varying parameter sizes from the Qwen1.5-Chat series for training and testing.",https://aclanthology.org/2025.findings-acl.1014/,https://aclanthology.org/2025.findings-acl.1014.pdf,11,"/scholar?cites=17600358584820211176&as_sdt=5,33&sciodt=0,33&hl=en"
ActMem: Bridging the Gap Between Memory Retrieval and Reasoning in LLM Agents,X Zhang; Z Sun; C Yang; Y Jin; Y Zhang,2026,arXiv preprint arXiv …,"the gap between passive retrieval and active reasoning in LLM agents. As  memory fact  extraction, (2) fact clustering, (3) memory KG construction, and (4) counterfactual-based retrieval",https://arxiv.org/abs/2603.00026,https://arxiv.org/pdf/2603.00026,0,
Memagent: Reshaping long-context llm with multi-conv rl-based memory agent,H Yu; T Chen; J Feng; J Chen; W Dai; Q Yu,2025,arXiv preprint arXiv …,"Despite improvements by length extrapolation, efficient attention and memory modules,   novel agent workflow, MemAgent, which reads text in segments and updates the memory using",https://arxiv.org/abs/2507.02259,https://arxiv.org/pdf/2507.02259,82,"/scholar?cites=4355999914108890362&as_sdt=5,33&sciodt=0,33&hl=en"
Membench: Towards more comprehensive evaluation on the memory of llm-based agents,H Tan; Z Zhang; C Ma; X Chen; Q Dai,2025,Findings of the …,"memory capabilities of LLM-based agents. To provide a comprehensive and obvious assessment  of the various aspects of the agent’s memory  the retrieval-based memory mechanisms,",https://aclanthology.org/2025.findings-acl.989/,https://aclanthology.org/2025.findings-acl.989.pdf,28,"/scholar?cites=14760809504735275018&as_sdt=5,33&sciodt=0,33&hl=en"
Tuning LLMs by RAG Principles: Towards LLM-native Memory,J Wei; S Wu; R Liu; X Ying; J Shang; F Tao,2025,arXiv preprint arXiv …,"LLM-native method RAG-Tuned-LLM which finetunes a relatively small (eg, 7B) LLM  using the data generated following the RAG  a novel LLMnative approach named RAG-Tuned-LLM,",https://arxiv.org/abs/2503.16071,https://arxiv.org/pdf/2503.16071?,3,"/scholar?cites=13298262675969617510&as_sdt=5,33&sciodt=0,33&hl=en"
Towards multi-granularity memory association and selection for long-term conversational agents,D Xu; Y Wen; P Jia; Y Zhang; Y Wang,2025,arXiv preprint arXiv …,"memory segmentation and retrieval. This approach falls short in capturing deep memory  connections, leading to partial retrieval of  In the first phase, we leverage LLM agent to generate",https://www.researchgate.net/profile/Derong-Xu-3/publication/392104875_Towards_Multi-Granularity_Memory_Association_and_Selection_for_Long-Term_Conversational_Agents/links/6846ae726a754f72b591539b/Towards-Multi-Granularity-Memory-Association-and-Selection-for-Long-Term-Conversational-Agents.pdf,https://www.researchgate.net/profile/Derong-Xu-3/publication/392104875_Towards_Multi-Granularity_Memory_Association_and_Selection_for_Long-Term_Conversational_Agents/links/6846ae726a754f72b591539b/Towards-Multi-Granularity-Memory-Association-and-Selection-for-Long-Term-Conversational-Agents.pdf,9,"/scholar?cites=6768859644593858537&as_sdt=5,33&sciodt=0,33&hl=en"
Longmemeval: Benchmarking chat assistants on long-term interactive memory,D Wu; H Wang; W Yu; Y Zhang; KW Chang,2024,arXiv preprint arXiv …,"Overall, our study provides valuable resources and guidance for advancing the long-term  memory capabilities of LLM-based chat assistants, paving the way toward more personalized",https://arxiv.org/abs/2410.10813,https://arxiv.org/pdf/2410.10813,169,"/scholar?cites=3944022292017300520&as_sdt=5,33&sciodt=0,33&hl=en"
Memtrack: Evaluating long-term memory and state tracking in multi-platform dynamic agent environments,D Deshpande; V Gangal; H Mehta,2025,arXiv preprint arXiv …,"LLM+MEM0: In this method, the agent consists of a LLM with an additional within-agent  MEM0-based [19] memory  (), get_memories(), to the agent. We use GPT-4O-MINI [63]",https://arxiv.org/abs/2510.01353,https://arxiv.org/pdf/2510.01353?,7,"/scholar?cites=14550817805395529682&as_sdt=5,33&sciodt=0,33&hl=en"
Vector storage based long-term memory research on LLM,K Li; X Jing; C Jing,2024,"… Journal of Advanced Network, Monitoring and …","Through the memory storage and retrieval mechanism, LLM  from longterm memory, and  the LLM memory capacity is  the LLM long-term memory, resulting in too much data in the",https://sciendo.com/pdf/10.2478/ijanmc-2024-0029,https://sciendo.com/pdf/10.2478/ijanmc-2024-0029,6,"/scholar?cites=16094025363282607127&as_sdt=5,33&sciodt=0,33&hl=en"
: Language Modeling with Explicit Memory,H Yang; Z Lin; W Wang; H Wu; Z Li; B Tang,2024,arXiv preprint arXiv …,"memories if we compare memory recall to parameter retrieval.  LLM based on explicit  memory. The architecture is called Memory3, as explicit memory is the third form of memory in LLM",https://arxiv.org/abs/2407.01178,https://arxiv.org/pdf/2407.01178?,56,"/scholar?cites=14250861385654165562&as_sdt=5,33&sciodt=0,33&hl=en"
Agent-UniRAG: A Trainable Open-Source LLM Agent Framework for Unified Retrieval-Augmented Generation Systems,H Pham; TD Nguyen; KHN Bui,2025,arXiv preprint arXiv:2505.22571,"SynAgent-RAG to train these open-source LLM-based agents for the unified RAG system. In   (i) We propose a unified RAG system using the concept of the LLM agent, which can handle",https://arxiv.org/abs/2505.22571,https://arxiv.org/pdf/2505.22571,1,"/scholar?cites=6422421451550207759&as_sdt=5,33&sciodt=0,33&hl=en"
Mem2ActBench: A Benchmark for Evaluating Long-Term Memory Utilization in Task-Oriented Autonomous Agents,Y Shen; K Li; W Zhou; S Hu,2026,arXiv preprint arXiv:2601.19935,"Language Model (LLM)-based agents are increasingly deployed for complex, toolbased tasks  where long-term memory is crit capability of actively applying memory to execute tasks. To",https://arxiv.org/abs/2601.19935,https://arxiv.org/pdf/2601.19935,1,"/scholar?cites=9511201021362034100&as_sdt=5,33&sciodt=0,33&hl=en"
Personaagent: When large language model agents meet personalization at test time,W Zhang; X Zhang; C Zhang; L Yang; J Shang,2025,arXiv preprint arXiv …,incorporates a personalized memory module that combines episodic memory for capturing   the LLM agent as the intermediary to bridge the gap between designed personalized memory,https://arxiv.org/abs/2506.06254,https://arxiv.org/pdf/2506.06254?,23,"/scholar?cites=11489805994659965743&as_sdt=5,33&sciodt=0,33&hl=en"
3dllm-mem: Long-term spatial-temporal memory for embodied 3d large language model,W Hu; Y Hong; Y Wang; L Gao; Z Wei; X Yao,2025,arXiv preprint arXiv …,"LLM with a novel memory fusion module for spatialtemporal reasoning, planning, and  acting-which utilizes working memory  Inspired by retrieval-based techniques, we adopt a memory",https://arxiv.org/abs/2505.22657,https://arxiv.org/pdf/2505.22657,12,"/scholar?cites=3242906744182488143&as_sdt=5,33&sciodt=0,33&hl=en"
Episodic memory in agentic frameworks: Suggesting next tasks,SR Fiorini; LG Azevedo; RM Thiago,2025,arXiv preprint arXiv …,a simple LLM based script to bootstrap our episodic memory database. We prompted Llama  4 Maverick FP81 LLM to create a collection of valid possible memory workflows using these,https://arxiv.org/abs/2511.17775,https://arxiv.org/pdf/2511.17775,3,"/scholar?cites=1064271976388765793&as_sdt=5,33&sciodt=0,33&hl=en"
Memlong: Memory-augmented retrieval for long text modeling,W Liu; Z Tang; J Li; K Chen; M Zhang,2024,arXiv preprint arXiv:2408.16967,"mation retrieval. MemLong combines a nondifferentiable ret-mem module with a partially  trainable decoder-only language model and introduces a fine-grained, controllable retrieval",https://arxiv.org/abs/2408.16967,https://arxiv.org/pdf/2408.16967,26,"/scholar?cites=5788551489506367911&as_sdt=5,33&sciodt=0,33&hl=en"
Rag-kg-il: A multi-agent hybrid framework for reducing hallucinations and enhancing llm reasoning through rag and incremental knowledge graph learning integration,HQ Yu; F McQuade,2025,arXiv preprint arXiv:2503.13514,"This paper presents RAG-KG-IL, a novel multiagent  (LLMs) by integrating  Retrieval-Augmented Generation (RAG) and  Our proposed RAG-KG-IL framework addresses",https://arxiv.org/abs/2503.13514,https://arxiv.org/pdf/2503.13514?,26,"/scholar?cites=15728861733854673500&as_sdt=5,33&sciodt=0,33&hl=en"
Larimar: Large language models with episodic memory control,P Das; S Chaudhury; E Nelson; I Melnyk,2024,arXiv preprint arXiv …,"• Inspired by complementary learning mechanisms in the brain, we propose a class of episodic  and adaptable memory-conditioned LLM architectures for test time adaptation in real-time",https://arxiv.org/abs/2403.11901,https://arxiv.org/pdf/2403.11901,37,"/scholar?cites=4576011797206411025&as_sdt=5,33&sciodt=0,33&hl=en"
Look back to reason forward: Revisitable memory for long-context llm agents,Y Shi; Y Chen; S Wang; S Li; H Cai; Q Gu,2025,arXiv preprint arXiv …,"ReMemR1, a memory-augmented LLM agent that can callback  Instead of passing only the  memory mt during iteration, we  To encourage meaningful retrieval, we design a reward that",https://arxiv.org/abs/2509.23040,https://arxiv.org/pdf/2509.23040,8,"/scholar?cites=13851894096029807464&as_sdt=5,33&sciodt=0,33&hl=en"
Episodic memory in ai agents poses risks that should be studied and mitigated,C DeChant,2025,2025 IEEE Conference on Secure and Trustworthy …,", including how it differs from other forms of memory more  impacts of bringing episodic  memory abilities to AI agents, we  memory introduces a virtual environment of interacting LLM-",https://ieeexplore.ieee.org/abstract/document/10992571/,https://arxiv.org/pdf/2501.11739?,12,"/scholar?cites=10250430536189951109&as_sdt=5,33&sciodt=0,33&hl=en"
A rag-based multi-agent llm system for natural hazard resilience and adaptation,Y Xie; B Jiang; T Mallick; JD Bergerson,2025,arXiv preprint arXiv …,"In this work we propose a retrieval-augmented generation (RAG)-based multi-agent LLM   The architecture employs a user-centered, multi-agent design to deliver tailored risk insights",https://arxiv.org/abs/2504.17200,https://arxiv.org/pdf/2504.17200?,17,"/scholar?cites=3750448913608574219&as_sdt=5,33&sciodt=0,33&hl=en"
Leveraging memory retrieval to enhance llm-based generative recommendation,C Wang; Y Zhang; F Zhu; J Zhang; T Shi,2025,… Proceedings of the ACM …,"memory-retrieval framework as a solution. • We propose AutoMR, a novel memory-retrieval  framework that enables automatic learning of how to extract useful information from memory",https://dl.acm.org/doi/abs/10.1145/3701716.3715596,https://dl.acm.org/doi/pdf/10.1145/3701716.3715596,5,"/scholar?cites=7713307075109404724&as_sdt=5,33&sciodt=0,33&hl=en"
Nemori: Self-organizing agent memory inspired by cognitive science,J Nan; W Ma; W Wu; Y Chen,2025,arXiv preprint arXiv:2508.03341,"On the LoCoMo dataset, our primary evaluation metric is the LLM-judge score, where we   Throughout this analysis, we maintained the semantic memory retrieval count at m = 2k to",https://arxiv.org/abs/2508.03341,https://arxiv.org/pdf/2508.03341,34,"/scholar?cites=11075758472001281280&as_sdt=5,33&sciodt=0,33&hl=en"
A benchmark for procedural memory retrieval in language agents,I Kohar; A Krishnan,2025,arXiv preprint arXiv:2511.21730,"and LLM-generated trajectories and evaluate six retrieval  on novel ones, while LLM-generated  procedural abstractions  and gives tools for developing retrieval systems capable of",https://arxiv.org/abs/2511.21730,https://arxiv.org/pdf/2511.21730,4,"/scholar?cites=10803071418726637078&as_sdt=5,33&sciodt=0,33&hl=en"
Scmrag: Self-corrective multihop retrieval augmented generation system for llm agents,R Agrawal; M Asrani; H Youssef,2025,… on Autonomous Agents …,"We introduce a fully automated, LLM agent-driven algorithm designed to determine whether  an answer 𝑌 is supported by the information in the retrieved context ˆ𝐾, without the need for",https://www.ifaamas.org/Proceedings/aamas2025/pdfs/p50.pdf,https://www.ifaamas.org/Proceedings/aamas2025/pdfs/p50.pdf,8,"/scholar?cites=13739667046554411380&as_sdt=5,33&sciodt=0,33&hl=en"
Main-rag: Multi-agent filtering retrieval-augmented generation,CY Chang; Z Jiang; V Rakesh; M Pan,2025,Proceedings of the …,"-free RAG framework that leverages multiple LLM agents to collaboratively filter and score  retrieved documents. Specifically, MAIN-RAG  The proposed approach leverages inter-agent",https://aclanthology.org/2025.acl-long.131/,https://aclanthology.org/2025.acl-long.131.pdf,59,"/scholar?cites=11365710201231057584&as_sdt=5,33&sciodt=0,33&hl=en"
Dynamic affective memory management for personalized llm agents,J Lu; Y Li,2025,arXiv preprint arXiv:2510.27418,"—we address this by introducing a two-stage hybrid retrieval mechanism naturally  aligned with memory unit structure. Our approach leverages built-in metadata fields (object_type,",https://arxiv.org/abs/2510.27418,https://arxiv.org/pdf/2510.27418,3,"/scholar?cites=10115402751825518710&as_sdt=5,33&sciodt=0,33&hl=en"
AMA: Adaptive Memory via Multi-Agent Collaboration,W Huang; Z Wang; H Lin; S Wang; B Xu; Q Li,2026,arXiv preprint arXiv …,agent collaboration with agentic memory design to support longterm memory for LLM agents  explicitly models long-term memory for LLM-based agents. LangMem maintains an external,https://arxiv.org/abs/2601.20352,https://arxiv.org/pdf/2601.20352,0,
Exploring llm-based agents for root cause analysis,D Roy; X Zhang; R Bhave; C Bansal,2024,… proceedings of the …,"In this work, we explore the use of LLM based agents for RCA to address this limitation. We  present a thorough empirical evaluation of a ReAct agent equipped with retrieval tools, on an",https://dl.acm.org/doi/abs/10.1145/3663529.3663841,https://dl.acm.org/doi/pdf/10.1145/3663529.3663841,154,"/scholar?cites=7178390349419858184&as_sdt=5,33&sciodt=0,33&hl=en"
Agentic memory-augmented retrieval and evidence grounding for medical question-answering tasks,S Jia; S Bit; VH Jasodanand; Y Liu,2026,International Journal of …,"a unified, open-source LLM-based agentic system that integrates document retrieval, reranking,   a lightweight retrieval-augmented generation pipeline for efficient evidence retrieval and",https://www.sciencedirect.com/science/article/pii/S1386505626000791,https://www.medrxiv.org/content/medrxiv/early/2025/08/08/2025.08.06.25333160.full.pdf,2,"/scholar?cites=6936342059142305086&as_sdt=5,33&sciodt=0,33&hl=en"
Towards adaptive memory-based optimization for enhanced retrieval-augmented generation,Q Qin; Y Luo; Y Lu; Z Chu; X Liu,2025,Findings of the …,"Given a query q, we initialize the LLM’s memory M0 as an empty set. Acting as the primary  scheduler, the Adaptive Information Collector initiates the iterative loop. At each iteration t, we",https://aclanthology.org/2025.findings-acl.418/,https://aclanthology.org/2025.findings-acl.418.pdf,5,"/scholar?cites=8848462989136077924&as_sdt=5,33&sciodt=0,33&hl=en"
