title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Toolace: Winning the points of llm function calling,W Liu; X Huang; X Zeng; X Hao; S Yu; D Li,2024,arXiv preprint arXiv …,"LLM, we propose a self-guided dialog generation (SDG) module to synthesize the function-calling   Various types of function-calling dialogs are generated via the interaction of multiple",https://arxiv.org/abs/2409.00920,https://arxiv.org/pdf/2409.00920,130,"/scholar?cites=4243709917547674101&as_sdt=5,33&sciodt=0,33&hl=en"
ToolScope: Enhancing LLM Agent Tool Use through Tool Merging and Context-Aware Filtering,MM Liu; D Garcia; F Parllaku; V Upadhyay,2025,arXiv preprint arXiv …,the toolset to fit within the LLM’s input window without  across 3 open-source tool-use  benchmarks covering both single ’s effectiveness in enhancing LLM tool-use capabilities.,https://arxiv.org/abs/2510.20036,https://arxiv.org/pdf/2510.20036,1,"/scholar?cites=14586472334263194517&as_sdt=5,33&sciodt=0,33&hl=en"
An llm-tool compiler for fused parallel function calling,S Singh; A Karatzas; M Fore; I Anagnostopoulos,2024,arXiv preprint arXiv …,The performance degradation for LLM-ToolCompiler  that the speedup for LLM-ToolCompiler  in terms of average time per task is higher than OAI Parallel function calling consistently.,https://arxiv.org/abs/2405.17438,https://arxiv.org/pdf/2405.17438,18,"/scholar?cites=579581788996332107&as_sdt=5,33&sciodt=0,33&hl=en"
The Evolution of Tool Use in LLM Agents: From Single-Tool Call to Multi-Tool Orchestration,H Xu; C Li; X Ma; X Ou; Z Zhang; T He; X Liu,2026,arXiv preprint arXiv …,"Tool use enables large  tool LLM agents and analyzes the state of the art in this  rapidly developing area. First, we unify task formulations and distinguish single-call tool use from",https://arxiv.org/abs/2603.22862,,0,
"Toolsandbox: A stateful, conversational, interactive evaluation benchmark for llm tool use capabilities",J Lu; T Holleis; Y Zhang; B Aumayer,2025,Findings of the …,"the Agent and tools, it relies solely on an LLM evaluator to judge the final pass rate and win   tool-use benchmark. To the best of our knowledge, TOOLSANDBOX is the first LLM tool-use",https://aclanthology.org/2025.findings-naacl.65/,https://aclanthology.org/2025.findings-naacl.65.pdf,99,"/scholar?cites=3502961825382118518&as_sdt=5,33&sciodt=0,33&hl=en"
Tool learning in the wild: Empowering language models as automatic tool agents,Z Shi; S Gao; L Yan; Y Feng; X Chen; Z Chen,2025,Proceedings of the …,"the tool-use workflow. Specifically, the LLM automatically transforms tool documentation into  callable functions, verifying syntax and runtime correctness. Then, the LLM integrates these",https://dl.acm.org/doi/abs/10.1145/3696410.3714825,https://dl.acm.org/doi/pdf/10.1145/3696410.3714825,55,"/scholar?cites=9498023605403911279&as_sdt=5,33&sciodt=0,33&hl=en"
Tool-use Refiner: A Lightweight Plug-and-Play Module for Enhancing LLM Tool-Use,Q Jiao; Y Shen,NA,NA,"that introduces a small-scale LLM as a Tool-use Refiner. This model is designed to correct  and enhance tool-invocations from a larger upstream LLM. Specifically, when a user submits",https://openreview.net/forum?id=Ak4DMpYSM3,https://openreview.net/pdf?id=Ak4DMpYSM3,0,
Llm agents making agent tools,G Wölflein; D Ferber; D Truhn,2025,Proceedings of the …,"OpenAI’s function calling and structured output APIs respectively (OpenAI If the LLM proposes  an action at  Specifically, we ask the LLM to check whether the result returned by the tool is",https://aclanthology.org/2025.acl-long.1266/,https://aclanthology.org/2025.acl-long.1266.pdf,42,"/scholar?cites=17302589649293188991&as_sdt=5,33&sciodt=0,33&hl=en"
Empowering LLM-based Agents: Methods and Challenges in Tool Use,X Du,2025,Applied and Computational Engineering,"Central to this endeavor is the concept of tool use, which  a comprehensive survey of tool  use in LLM-based agents.  implemented through Function Calling, where the LLM outputs a",https://ace.ewapub.com/article/view/28954,https://ace.ewapub.com/article/view/28954.pdf,0,
Toolscan: A benchmark for characterizing errors in tool-use llms,S Kokane; M Zhu; T Awalgaonkar; J Zhang,2024,arXiv preprint arXiv …,• We identify seven common error patterns in LLM tool-use tasks and create an evaluation  framework that analyzes these errors consistently across different agents and environments.,https://arxiv.org/abs/2411.13547,https://arxiv.org/pdf/2411.13547,3,"/scholar?cites=1555921922557512835&as_sdt=5,33&sciodt=0,33&hl=en"
Learning to Rewrite Tool Descriptions for Reliable LLM-Agent Tool Use,R Guo; K Dong; X Gao; K Das,2026,arXiv preprint arXiv:2602.20426,The performance of LLM-based agents depends not only on the agent itself but also on the  quality of the tool interfaces it consumes. While prior work has focused heavily on agent fine-,https://arxiv.org/abs/2602.20426,https://arxiv.org/pdf/2602.20426,0,
PORTool: Tool-Use LLM Training with Rewarded Tree,F Wu; W Zhu; Y Zhang; S Chatterjee; J Zhu,2025,arXiv preprint arXiv …,"A tool-use LLM is equipped with tool-integrated reasoning (TIR),  that enables an LLM with  the tool-use capability. Therefore, we  method that reinforces an LLM to utilize external tools.",https://arxiv.org/abs/2510.26020,https://arxiv.org/pdf/2510.26020,3,"/scholar?cites=11071588112686069057&as_sdt=5,33&sciodt=0,33&hl=en"
Llm with tools: A survey,Z Shen,2024,arXiv preprint arXiv:2409.18807,method for using external tools for large models. This paradigm provides a macro perspective  that allows us to gain insight into the actual use of external tools in large-scale models.,https://arxiv.org/abs/2409.18807,https://arxiv.org/pdf/2409.18807?,113,"/scholar?cites=11716785278761722307&as_sdt=5,33&sciodt=0,33&hl=en"
AutoTool: Efficient tool selection for large language model agents,J Jia; Q Li,2026,Proceedings of the AAAI Conference on Artificial …,"Large Language Model (LLM) agents  LLM to determine which tool to use at each step. In  this work, we propose AutoTool, a novel graph-based framework that bypasses repeated LLM",https://ojs.aaai.org/index.php/AAAI/article/view/40389,https://ojs.aaai.org/index.php/AAAI/article/view/40389/44350,3,"/scholar?cites=2658291224664167039&as_sdt=5,33&sciodt=0,33&hl=en"
Toolllm: Facilitating large language models to master 16000+ real-world apis,Y Qin; S Liang; Y Ye; K Zhu; L Yan; Y Lu; Y Lin,2023,arXiv preprint arXiv …,The metric measures the executability of instructions for an LLM and can be seen as a basic  requirement for ideal tool use; and (2) Win Rate: we provide an instruction and two solution,https://arxiv.org/abs/2307.16789,https://arxiv.org/pdf/2307.16789,1382,"/scholar?cites=18087391995547841318&as_sdt=5,33&sciodt=0,33&hl=en"
CodeNav: Beyond tool-use to using real-world codebases with LLM agents,T Gupta; L Weihs; A Kembhavi,2024,arXiv preprint arXiv:2406.12276,"is competitive with tool-use across these evaluations. While  paradigm for LLM agents to  move beyond tool-use to directly  interaction between a single LLM agent and stateful retrieval,",https://arxiv.org/abs/2406.12276,https://arxiv.org/pdf/2406.12276?,7,"/scholar?cites=18408096470681064413&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-Based Agents for Tool Learning: A Survey: W. Xu et al.,W Xu; C Huang; S Gao; S Shang,2025,Data Science and Engineering,"Recently, the large language model (LLM) has demonstrated  direction: using multimodal  tools for LLM. In addition, we  Next, we introduce several application scenarios for the LLM-",https://link.springer.com/article/10.1007/s41019-025-00296-9,https://link.springer.com/content/pdf/10.1007/s41019-025-00296-9.pdf,46,"/scholar?cites=2464249754623208169&as_sdt=5,33&sciodt=0,33&hl=en"
Advanced tool learning and selection system (atlass): A closed-loop framework using llm,MA Haque; J Williams; S Siddique,2025,… on Service-Oriented …,The combination of LLM agents with external tools  ATLASS facilitates the  expansion of the LLM’s capabilities by  Current LLM-based tool generation systems have difficulty,https://ieeexplore.ieee.org/abstract/document/11126148/,https://ieeexplore.ieee.org/iel8/11126042/11126120/11126148.pdf,10,"/scholar?cites=9297690833334013727&as_sdt=5,33&sciodt=0,33&hl=en"
ACEBench: A comprehensive evaluation of LLM tool usage,C Chen; X Hao; W Liu; X Huang; X Zeng,2025,Findings of the …,sive tool-use benchmark designed to evaluate the tool-use  finetuned on specific tool-use  datasets to struggle with  code capabilities enhance the tool-use performance of large models.,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.697.pdf,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.697.pdf,6,"/scholar?cites=17525008380941340825&as_sdt=5,33&sciodt=0,33&hl=en"
An llm compiler for parallel function calling,S Kim; S Moon; R Tabrizi; N Lee,2024,… on Machine Learning,"optimize the orchestration of LLM function calling that can not only  , an LLM compiler that  optimizes the parallel function calling  key components: (i) a Function Calling Planner (Sec. 3.1)",https://openreview.net/forum?id=uQ2FUoFjnF,https://openreview.net/pdf?id=uQ2FUoFjnF,159,"/scholar?cites=5145629690886803973&as_sdt=5,33&sciodt=0,33&hl=en"
Toolregistry: A protocol-agnostic tool management library for function-calling llms,P Ding,2025,arXiv preprint arXiv:2507.10593,"Large Language Model (LLM) applications are increasingly relying on external tools to  ,  and 100% compatibility with OpenAI function calling standards. Real-world case studies show",https://arxiv.org/abs/2507.10593,https://arxiv.org/pdf/2507.10593,5,"/scholar?cites=6314253520272195861&as_sdt=5,33&sciodt=0,33&hl=en"
Towards tool use alignment of large language models,ZY Chen; S Shen; G Shen; G Zhi,2024,Proceedings of the …,", tool use with LLMs has become one of the primary research topics as it can help LLM   In this work, we consider LLM alignment in tool use scenarios and propose a principle, H2A,",https://aclanthology.org/2024.emnlp-main.82/,https://aclanthology.org/2024.emnlp-main.82.pdf,23,"/scholar?cites=9501001881606849489&as_sdt=5,33&sciodt=0,33&hl=en"
Tool and Agent Selection for Large Language Model Agents in Production: A Survey,E Lumer; A Gulati; F Nizar; D Hedroits; A Mehta,2025,NA,"Large Language Model (LLM) agents have demonstrated remarkable abilities to interact  with external tools, functions, Model Context Protocol (MCP) servers, agents, and to take action",https://www.preprints.org/manuscript/202512.1050,https://www.preprints.org/frontend/manuscript/9402a980820b7b420ea80a1871a9c0d4/download_pub,3,"/scholar?cites=13796579145892288246&as_sdt=5,33&sciodt=0,33&hl=en"
Easytool: Enhancing llm-based agents with concise tool instruction,S Yuan; K Song; J Chen; X Tan; Y Shen,2025,Proceedings of the …,"In this section, we adopt EASYTOOL to three distinct tool-use applications to show that  EASYTOOL can help LLM-based agents better answer realworld user requests through tool",https://aclanthology.org/2025.naacl-long.44/,https://aclanthology.org/2025.naacl-long.44.pdf,158,"/scholar?cites=15213361057645018401&as_sdt=5,33&sciodt=0,33&hl=en"
"A review of prominent paradigms for llm-based agents: Tool use, planning (including rag), and feedback learning",X Li,2025,Proceedings of the 31st international conference on …,"Tool use, planning, and feedback learning are currently three prominent paradigms for  developing Large Language Model (LLM)-based agents across various tasks. Although",https://aclanthology.org/2025.coling-main.652/,https://aclanthology.org/2025.coling-main.652.pdf,57,"/scholar?cites=14352459729605501326&as_sdt=5,33&sciodt=0,33&hl=en"
Tooltalk: Evaluating tool-usage in a conversational setting,N Farn; R Shin,2023,arXiv preprint arXiv:2311.10775,Many recent works seek to augment LLM-based assistants with external tools so they can  access private or up-to-date information and carry out actions on behalf of users. To better,https://arxiv.org/abs/2311.10775,https://arxiv.org/pdf/2311.10775,36,"/scholar?cites=8304854865117492544&as_sdt=5,33&sciodt=0,33&hl=en"
The berkeley function calling leaderboard (bfcl): From tool use to agentic evaluation of large language models,SG Patil; H Mao; F Yan; CCJ Ji; V Suresh,2025,… on Machine Learning,"Benchmark for Function Calling. Quite a few benchmarks have been proposed to test LLM’s   to evaluate a model’s native function-calling capabilities, rather than methods that rely on",https://openreview.net/forum?id=2GmDdhBdDk,https://openreview.net/pdf?id=2GmDdhBdDk,247,"/scholar?cites=17958282837512638399&as_sdt=5,33&sciodt=0,33&hl=en"
Petoolllm: Towards personalized tool learning in large language models,Q Xu; Y Li; H Xia; F Liu; M Yang,2025,Findings of the Association …,"LLM will generate a sequence of simulated user-LLM interactions, each consisting of a user  instruction and an LLM We design three personalized tool-use settings by generating the",https://aclanthology.org/2025.findings-acl.1107/,https://aclanthology.org/2025.findings-acl.1107.pdf,6,"/scholar?cites=13777319661549128892&as_sdt=5,33&sciodt=0,33&hl=en"
SoK: Agentic Skills--Beyond Tool Use in LLM Agents,Y Jiang; D Li; H Deng; B Ma; X Wang; Q Wang,2026,arXiv preprint arXiv …,"Large language model (LLM) agents have advanced rapidly from single-turn question   What is new is the convergence of these ideas in the LLM agent [11], [12]. Skills manifest in forms",https://arxiv.org/abs/2602.20867,https://arxiv.org/pdf/2602.20867,3,"/scholar?cites=14869824433842807952&as_sdt=5,33&sciodt=0,33&hl=en"
TPTU: large language model-based AI agents for task planning and tool usage,J Ruan; Y Chen; B Zhang; Z Xu; T Bao; G Du,2023,arXiv preprint arXiv …,"Given that user interface-based LLMs lack the capability to call external tools, we will only  utilize the following four API-based LLMs (ChatGPT, Ziya, Chinese-Alpaca, and InternLM) for",https://arxiv.org/abs/2308.03427,https://arxiv.org/pdf/2308.03427,56,"/scholar?cites=7916725756616343845&as_sdt=5,33&sciodt=0,33&hl=en"
Memtool: Optimizing short-term memory management for dynamic tool calling in llm agent multi-turn conversations,E Lumer; A Gulati; VK Subbiah; PH Basavaraju,2025,arXiv preprint arXiv …,levels of agency or autonomy for the LLM–for managing an LLM agent’s context window of   to the LLM agent to add and remove tools from its context window (through function calling),https://arxiv.org/abs/2507.21428,https://arxiv.org/pdf/2507.21428,14,"/scholar?cites=11106968513563088037&as_sdt=5,33&sciodt=0,33&hl=en"
Meta-Tool: Unleash Open-World Function Calling Capabilities of General-Purpose Large Language Models,S Qin; Y Zhu; L Mu; S Zhang,2025,Proceedings of the 63rd …,"and act"" paradigm, where the LLM reasons step by step before executing  of function  calling and dialogue history into an LLM to form supervision signals in analyzing function calling",https://aclanthology.org/2025.acl-long.1481/,https://aclanthology.org/2025.acl-long.1481.pdf,6,"/scholar?cites=3059657408302007591&as_sdt=5,33&sciodt=0,33&hl=en"
Evotool: Self-evolving tool-use policy optimization in llm agents via blame-aware mutation and diversity-aware selection,S Yang; SC Han; X Ma; Y Li; MRG Madani,2026,arXiv preprint arXiv …,"LLM-based agents depend on effective tool-use policies to solve complex tasks, yet  tool-use  policy via a gradient-free evolutionary paradigm. EvoTool decomposes agent's tool-use",https://arxiv.org/abs/2603.04900,https://arxiv.org/pdf/2603.04900,1,"/scholar?cites=2291285991163985102&as_sdt=5,33&sciodt=0,33&hl=en"
Geospatial large language model trained with a simulated environment for generating tool-use chains autonomously,Y Zhang; J Li; Z Wang; Z He; Q Guan; J Lin,2025,International Journal of …,"large language model to generate Tool-use Chains autonomously (GTChain). Specifically,  we design a seed task-guided self-instruct strategy to generate a geospatial tool-use  tool-use",https://www.sciencedirect.com/science/article/pii/S1569843224006708,https://www.sciencedirect.com/science/article/pii/S1569843224006708,33,"/scholar?cites=4016252724859702859&as_sdt=5,33&sciodt=0,33&hl=en"
"A review of prominent paradigms for llm-based agents: Tool use (including rag), planning, and feedback learning",X Li,2024,arXiv preprint arXiv:2406.05804,"Tool use, planning, and feedback learning are currently three prominent paradigms for  developing Large Language Model (LLM)-based agents across various tasks. Although",https://arxiv.org/abs/2406.05804,https://arxiv.org/pdf/2406.05804,16,"/scholar?cites=17739465334632350897&as_sdt=5,33&sciodt=0,33&hl=en"
Retool: Reinforcement learning for strategic tool use in llms,J Feng; S Huang; X Qu; G Zhang; Y Qin,2025,arXiv preprint arXiv …,"rewards to iteratively refine the model's tool use strategy, enabling autonomous discovery of   '' in which the model autonomously masters adaptive tool use. These findings highlight the",https://arxiv.org/abs/2504.11536,https://arxiv.org/pdf/2504.11536,237,"/scholar?cites=16001466554878464680&as_sdt=5,33&sciodt=0,33&hl=en"
SimpleTool: Parallel Decoding for Real-Time LLM Function Calling,X Shi; J Wan; L Dong; W Jiang; Y Liu,2026,arXiv preprint arXiv …,"We observe that function calling differs fundamentally from free-form text generation:   scale, bridging the gap between LLM function calling and latency-critical real-world deployment.",https://arxiv.org/abs/2603.00030,https://arxiv.org/pdf/2603.00030,0,
From allies to adversaries: Manipulating llm tool-calling through adversarial injection,R Zhang; H Wang; J Wang; M Li; Y Huang,2025,Proceedings of the …,"dramatically changed AI applications by enabling seamless integration with external tools (  This integration, commonly referred to as toolcalling or function calling, allows LLM to extend",https://aclanthology.org/2025.naacl-long.101/,https://aclanthology.org/2025.naacl-long.101.pdf,27,"/scholar?cites=8243574080671329664&as_sdt=5,33&sciodt=0,33&hl=en"
Less is more: Optimizing function calling for llm execution on edge devices,V Paramanayakam; A Karatzas,2025,"… , Automation & Test …","In contrast, LLM recommendations involving multiple tools are more likely to match a tool  cluster. Finally, we proceed with function calling, invoking the LLM with only the subset of tools",https://ieeexplore.ieee.org/abstract/document/10992798/,https://ieeexplore.ieee.org/iel8/10992638/10992588/10992798.pdf,25,"/scholar?cites=3110598800729516393&as_sdt=5,33&sciodt=0,33&hl=en"
ToolCaching: Towards Efficient Caching for LLM Tool-calling,Y Zhai; D Shen; J Luo; B Yang,2026,arXiv preprint arXiv:2601.15335,"introduced, allowing LLMs to interact with external tools and APIs. This capability significantly  enhances the versatility and utility of LLM-based applications, unlocking their potential to",https://arxiv.org/abs/2601.15335,https://arxiv.org/pdf/2601.15335,0,
"Tool learning with language models: a comprehensive survey of methods, pipelines, and benchmarks",J Chen; H Wu; J Pang; Y Wang; D Zhang; C Sun,2025,Vicinagearth,"We begin by exploring the motivations and cognitive underpinnings of tool use in both   multi-agent collaboration for coordinated tool use [43], enabling LLM-driven tool creation to",https://link.springer.com/article/10.1007/s44336-025-00024-x,https://link.springer.com/content/pdf/10.1007/s44336-025-00024-x.pdf,6,"/scholar?cites=583612225830331158&as_sdt=5,33&sciodt=0,33&hl=en"
ToolWeaver: Weaving Collaborative Semantics for Scalable Tool Use in Large Language Models,B Fang; W Ye; Y Su; J Zhang; Q Liu; Y Liu,2026,arXiv preprint arXiv …,"tool-use pipelines struggle with a dual semantic challenge: their retrievers often employ  encoders that fail to capture complex semantics, while the Large Language Model (LLM the LLM",https://arxiv.org/abs/2601.21947,https://arxiv.org/pdf/2601.21947,0,
Imprompter: Tricking llm agents into improper tool use,X Fu; S Li; Z Wang; Y Liu; RK Gupta,2024,arXiv preprint arXiv …,"Restricting tool use can help protect against the attacks we present in this paper, however,  such restrictions limit the usability of LLM agents and therefore may be a poor longer-term",https://arxiv.org/abs/2410.14923,https://arxiv.org/pdf/2410.14923,67,"/scholar?cites=7172446243117684997&as_sdt=5,33&sciodt=0,33&hl=en"
Advancing tool-augmented large language models via meta-verification and reflection learning,Z Ma; J Liu; X Luo; Z Huang; Q Zhu; W Che,2025,Proceedings of the 31st …,"The refined documentation follows OpenAI’s function calling format, structured as a JSON   ”, ensuring compatibility with existing LLM tool-use frameworks. This empirical refinement",https://dl.acm.org/doi/abs/10.1145/3711896.3736835,https://dl.acm.org/doi/pdf/10.1145/3711896.3736835,12,"/scholar?cites=7418211760535478304&as_sdt=5,33&sciodt=0,33&hl=en"
Toolqa: A dataset for llm question answering with external tools,Y Zhuang; Y Yu; K Wang; H Sun,2023,Advances in Neural …,"Besides, some of the LLM-generated questions are too easy and can be directly  LLM  generation approach that uses question templates to bridge human guidance and automatic LLM",https://proceedings.neurips.cc/paper_files/paper/2023/hash/9cb2a7495900f8b602cb10159246a016-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/9cb2a7495900f8b602cb10159246a016-Paper-Datasets_and_Benchmarks.pdf,430,"/scholar?cites=2694605361330155618&as_sdt=5,33&sciodt=0,33&hl=en"
Modelscope-agent: Building your customizable agent system with open-source large language models,C Li; H Chen; M Yan; W Shen; H Xu; Z Wu,2023,Proceedings of the …,"In summary, we build the agent by combining all the modules: LLM controller, tool-use module,   Then, the agent sends this new prompt to the LLM, which plans whether and which API to",https://aclanthology.org/2023.emnlp-demo.51/,https://aclanthology.org/2023.emnlp-demo.51.pdf,50,"/scholar?cites=2246653548879289665&as_sdt=5,33&sciodt=0,33&hl=en"
SkillCraft: Can LLM Agents Learn to Use Tools Skillfully?,S Chen; J Gai; R Zhou; J Zhang; T Zhu; J Li,2026,arXiv preprint arXiv …,"In our specific agentic tool-use setting, we also question whether efficiency remains a reliable  evaluation metric. As a first step, we analyze the baseline setting to establish a reference",https://arxiv.org/abs/2603.00718,https://arxiv.org/pdf/2603.00718,1,"/scholar?cites=5294006635972859311&as_sdt=5,33&sciodt=0,33&hl=en"
Towards LLM Agents for Model-Based Engineering: A Case in Transformation Selection,Z Hachm; T Le Calvar; H Bruneliere,2025,2025 ACM/IEEE 28th …,external tools rather than rely only on direct calls to the LLM for transformation tasks. Another  work addressed the limitation of the LLM  by relying on complementary external tools.,https://ieeexplore.ieee.org/abstract/document/11273273/,https://hal.science/hal-05228415v1/file/LLMAgents4MBE-Transformation_SAM2025_AuthorsVersion.pdf,0,
Tooltweak: An attack on tool selection in llm-based agents,J Sneh; R Yan; J Yu; P Torr; Y Gal; S Sengupta,2025,arXiv preprint arXiv …,"As LLMs increasingly power agents that interact with external tools, tool use has become  an essential mechanism for extending their capabilities. These agents typically select tools",https://arxiv.org/abs/2510.02554,https://arxiv.org/pdf/2510.02554,3,"/scholar?cites=4454822330713455850&as_sdt=5,33&sciodt=0,33&hl=en"
Tptu-v2: Boosting task planning and tool usage of large language model-based agents in real-world industry systems,Y Kong; J Ruan; Y Chen; B Zhang; T Bao,2024,Proceedings of the …,Planning and Tool Usage (TPTU) abilities of LLM-based agents in industry. Our framework   ) LLM Finetuner tunes a base LLM to enhance its capability for task planning and API calling .,https://aclanthology.org/2024.emnlp-industry.27/,https://aclanthology.org/2024.emnlp-industry.27.pdf,81,"/scholar?cites=12804145351990415605&as_sdt=5,33&sciodt=0,33&hl=en"
Modeling collaborator: Enabling subjective vision classification with minimal human effort via llm tool-use,IE Toubal; A Avinash; NG Alldrin,2024,Proceedings of the …,"a data mining algorithm based on LLM chain-ofthought reasoning.  First, we prompt the  LLM to generate multiple positive and  the queries by instructing the LLM to apply various mu-",http://openaccess.thecvf.com/content/CVPR2024/html/Toubal_Modeling_Collaborator_Enabling_Subjective_Vision_Classification_With_Minimal_Human_Effort_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Toubal_Modeling_Collaborator_Enabling_Subjective_Vision_Classification_With_Minimal_Human_Effort_CVPR_2024_paper.pdf,26,"/scholar?cites=540552880807646423&as_sdt=5,33&sciodt=0,33&hl=en"
A joint optimization framework for enhancing efficiency of tool utilization in llm agents,B Wu; E Meij; E Yilmaz,2025,Findings of the Association for …,"LLM agents for tool utilization, paving the way for more responsive and cost-effective LLM   Integrating LLMs with external tools, allowing them to function as LLM agents, significantly",https://aclanthology.org/2025.findings-acl.1149/,https://aclanthology.org/2025.findings-acl.1149.pdf,6,"/scholar?cites=14319915425551719816&as_sdt=5,33&sciodt=0,33&hl=en"
Mllm-tool: A multimodal large language model for tool agent learning,C Wang; W Luo; S Dong; X Xuan; Z Li,2025,2025 IEEE/CVF …,Our goal is to empower the LLM’s ability to be conscious of the external tools’ function and   Toolformer [23] pioneers the study of bridging the LLMs with external tools. Subsequent works,https://ieeexplore.ieee.org/abstract/document/10943671/,https://ieeexplore.ieee.org/iel8/10943266/10943193/10943671.pdf,36,"/scholar?cites=8825525633497482587&as_sdt=5,33&sciodt=0,33&hl=en"
Unified Tool Integration for LLMs: A Protocol-Agnostic Approach to Function Calling,P Ding; R Stevens,2025,arXiv preprint arXiv:2508.02979,"parameters to specific tool-use patterns through specialized training.  LLM’s native incontext  capabilities for core tool selection decisions, operating through standardized function-calling",https://arxiv.org/abs/2508.02979,https://arxiv.org/pdf/2508.02979?,3,"/scholar?cites=1859261741885446804&as_sdt=5,33&sciodt=0,33&hl=en"
Investigating effective LLM-based in-context tool use: what matters and how to improve,Y Zheng; H Wei; J Lu; L Yin; Y Zhang; C Xu,2026,Frontiers of Computer …,"tool use of LLMs and investigate effective methods to enable and improve this capability.  Through preliminary analysis, 3 key factors influencing in-context tool use  high-quality tool-use",https://link.springer.com/article/10.1007/s11704-025-41365-6,https://link.springer.com/content/pdf/10.1007/s11704-025-41365-6.pdf,0,
LoopTool: Closing the Data-Training Loop for Robust LLM Tool Calls,K Zhang; W Jiao; K Du; Y Lu; W Liu; W Zhang,2025,arXiv preprint arXiv …,"To this end, we introduce an Automated Tool-augmented Data Construction that synthesizes  realistic function-calling interactions by combining curated APIs with simulated multi-agent",https://arxiv.org/abs/2511.09148,https://arxiv.org/pdf/2511.09148,0,
Tool Playgrounds: A Comprehensive and Analyzable Benchmark for LLM Tool Invocation,Z Dong; R Gong; Y Yong; S Wu; Y Yao,2025,ICASSP 2025-2025 …,"issues can be resolved by the LLM itself, even in the presence  evaluation benchmark for  llm tool use capabilities,” arXiv  in tool-integrated large language model agents,” arXiv preprint",https://ieeexplore.ieee.org/abstract/document/10890828/,https://ieeexplore.ieee.org/iel8/10887540/10887541/10890828.pdf,2,"/scholar?cites=3162024616216814580&as_sdt=5,33&sciodt=0,33&hl=en"
Simple action model: Enabling llm to sequential function calling tool chain,RS Sen; M Amalkrishna; R Prithviraj,2024,… on Advancement in …,This research paper also leads to the exploration of Multiple and Sequential Function calling   The purpose of this paper is to explore and improve existing solutions of function calling,https://ieeexplore.ieee.org/abstract/document/10893677/,https://ieeexplore.ieee.org/iel8/10892627/10893598/10893677.pdf,3,"/scholar?cites=7235188232347762392&as_sdt=5,33&sciodt=0,33&hl=en"
Mtu-bench: A multi-granularity tool-use benchmark for large language models,P Wang; Y Wu; Z Wang; J Liu; X Song; Z Peng,2024,arXiv preprint arXiv …,"domains and cases of tool-use, varying numbers of dialogue turns and tools, as well as  multifaceted evaluation by considering various granularities and aspects of LLM tool-use.",https://arxiv.org/abs/2410.11710,https://arxiv.org/pdf/2410.11710,17,"/scholar?cites=11317090438527232615&as_sdt=5,33&sciodt=0,33&hl=en"
Tptu: Task planning and tool usage of large language model-based ai agents,J Ruan; Y Chen; B Zhang; Z Xu; T Bao,2023,… foundation models for …,"Given that user interface-based LLMs lack the capability to call external tools, we will only  utilize the following four API-based LLMs (ChatGPT, Ziya, Chinese-Alpaca, and InternLM) for",https://openreview.net/forum?id=GrkgKtOjaH,https://openreview.net/pdf?id=GrkgKtOjaH,194,"/scholar?cites=215173853357937829&as_sdt=5,33&sciodt=0,33&hl=en"
Self Knowledge-Tracing for Tool Use (SKT-Tool): Helping LLM Agents Understand Their Capabilities in Tool Use,J Vigel; R Cai; E Chen; A Neema; A Liao,2025,The Sixth Workshop …,"Large Language Models (LLMs) enhanced with tool use and APIs improve task performance  but often misuse them, leading to inefficiency and unnecessary cost. We propose Self",https://aclanthology.org/2025.insights-1.14/,https://aclanthology.org/2025.insights-1.14.pdf,0,
FamilyTool: A Multi-hop Personalized Tool Use Benchmark,Y Wang; Y Guo; Y Zheng; Z Yin; S Chen; J Yang,2025,arXiv preprint arXiv …,"We propose KGETool for KG-augmented LLM Tool use to evaluate LLM’s  tool use, as  shown in Figure 2. KG extraction generates a sub-KG relative to the query and LLM for tool use",https://arxiv.org/abs/2504.06766,https://arxiv.org/pdf/2504.06766,3,"/scholar?cites=13976970293342472049&as_sdt=5,33&sciodt=0,33&hl=en"
Tl-training: A task-feature-based framework for training large language models in tool use,J Ye; Y Wu; S Li; Y Yang; Z Xi; T Gui,2024,arXiv preprint arXiv …,LLM trained by our method matches or surpasses both open- and closed-source LLMs in  tool-use  offering a scalable and efficient paradigm for tool-use training in LLMs. Code and data,https://aclanthology.org/anthology-files/pdf/findings/2025.findings-emnlp.15.pdf,https://aclanthology.org/anthology-files/pdf/findings/2025.findings-emnlp.15.pdf,5,"/scholar?cites=6270909808064814011&as_sdt=5,33&sciodt=0,33&hl=en"
