title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Ragnarök: A reusable RAG framework and baselines for TREC 2024 retrieval-augmented generation track,R Pradeep; N Thakur; S Sharifymoghaddam,2025,… on Information Retrieval,"Next, answer, provides the LLM-generated RAG answer to the user topic, presented as a  top-to-bottom list of sentence-level texts with corresponding segment citations. All citations are",https://link.springer.com/chapter/10.1007/978-3-031-88708-6_9,https://arxiv.org/pdf/2406.16828,44,"/scholar?cites=9223853038970483093&as_sdt=5,33&sciodt=0,33&hl=en"
How much can rag help the reasoning of llm?,J Liu; J Lin; Y Liu,2024,arXiv preprint arXiv:2410.02338,"RAG operates and whether it can improve the reasoning capabilities of LLMs. We can consider  the LLM  In this context, retrieval-augmented generation can be expressed as p(y|q, d1,d2",https://arxiv.org/abs/2410.02338,https://arxiv.org/pdf/2410.02338,48,"/scholar?cites=13330534542726978415&as_sdt=5,33&sciodt=0,33&hl=en"
A framework for Chinese event semantic constraint predicates and their generation using PEFT LLM and RAG,Q Huang; S Wang; Q He; C Cao,2025,International Journal of Machine …,"knowledge sources, RAG enriches contextual information,  that combines PEFT with RAG  to address these challenges. This  Additionally, it integrates a dual RAG technique, employing",https://link.springer.com/article/10.1007/s13042-025-02658-1,,2,"/scholar?cites=8901558066486420633&as_sdt=5,33&sciodt=0,33&hl=en"
Collab-rag: Boosting retrieval-augmented generation for complex question answering via white-box and black-box llm collaboration,R Xu; W Shi; Y Zhuang; Y Yu; JC Ho; H Wang,2025,arXiv preprint arXiv …,"We introduce Collab-RAG, a collaborative training framework that leverages mutual en  We observe that Collab-RAG relies solely on supervision from an affordable black-box LLM",https://arxiv.org/abs/2504.04915,https://arxiv.org/pdf/2504.04915?,17,"/scholar?cites=16326641411841443386&as_sdt=5,33&sciodt=0,33&hl=en"
Retrieval-augmented generation elevates local LLM quality in radiology contrast media consultation,A Wada; Y Tanaka; M Nishizawa; A Yamamoto,2025,NPJ Digital …,"whether retrieval-augmented generation (RAG) can improve locally deployable LLM for  we  compared Llama 3.2-11B (baseline and RAG) with three cloud-based models—GPT-4o mini,",https://www.nature.com/articles/s41746-025-01802-z,https://www.nature.com/articles/s41746-025-01802-z.pdf,18,"/scholar?cites=7416025264691301743&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-r: A framework for domain-adaptive maintenance scheme generation combining hierarchical agents and rag,L Tao; Q Huang; X Wu; W Zhang; Y Wu; B Li,2024,arXiv preprint arXiv …,"The LLM-R framework proposed in this study consists of three key components. First, the  Instruction-level RAG mechanism introduces a retriever (as discussed in Section 4.1) to",https://arxiv.org/abs/2411.04476,https://arxiv.org/pdf/2411.04476,10,"/scholar?cites=46504174936273342&as_sdt=5,33&sciodt=0,33&hl=en"
Enhanced LLM-supported instructions for medication use through retrieval-augmented generation,DDR de Jesus; AP de Souza Júnior,2025,Computers in Biology …,"study investigates LLM Retrieval-Augmented Generation (RAG)  guidance - model2, and  RAG-enhanced prompts incorporating PIL  RAG introduction significantly improved instructions",https://www.sciencedirect.com/science/article/pii/S001048252501488X,https://www.sciencedirect.com/science/article/pii/S001048252501488X,2,"/scholar?cites=14907250614017761884&as_sdt=5,33&sciodt=0,33&hl=en"
Addressing the sustainable AI trilemma: a case study on LLM agents and RAG,H Wu; X Wang; Z Fan,2025,arXiv preprint arXiv:2501.08262,"Through a systematic case study of LLM agents and retrieval-augmented generation (RAG),  we  Our findings challenge the prevailing LLM-centric paradigm in agent design and provide",https://arxiv.org/abs/2501.08262,https://arxiv.org/pdf/2501.08262,8,"/scholar?cites=4952354644127220339&as_sdt=5,33&sciodt=0,33&hl=en"
Mapping drug terms via integration of a retrieval-augmented generation algorithm with a large language model,E Kimura; Y Kawakami; S Inoue,2024,Healthcare informatics …,"Subsequently, we developed LLMs with RAG that distinguished the final candidates from  the baseline. We assessed the efficacy of the LLM with RAG in candidate selection by",https://synapse.koreamed.org/articles/1516088909,https://synapse.koreamed.org/upload/synapsexml/1088hir/pdf/hir-2024-30-4-355.pdf,7,"/scholar?cites=6438417688950679490&as_sdt=5,33&sciodt=0,33&hl=en"
Retrieval augmented generation with multi-modal llm framework for wireless environments,MA Mohsin; A Bilal; S Bhattacharya,2025,2025 IEEE International …,"The overall structure of the process is shown in Figure 2, where we compare the response  of our RAG model with that of a vanilla LLM. Both models were tasked with generating a",https://ieeexplore.ieee.org/abstract/document/11162457/,https://arxiv.org/pdf/2503.07670,15,"/scholar?cites=2615256439138449109&as_sdt=5,33&sciodt=0,33&hl=en"
Joint modeling of intelligent retrieval-augmented generation in LLM-based knowledge fusion,D Wu; S Pan,2025,… 10th International Conference on Computer and …,This study addresses the insufficient connection between retrieval and generation in large-scale  knowledge utilization by proposing a retrieval-augmented generation method,https://ieeexplore.ieee.org/abstract/document/11265669/,,11,"/scholar?cites=3013295627961454480&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-Match: An open-sourced patient matching model based on large language models and retrieval-augmented generation,X Li; S Chowdhury; CI Wi; M Vassilaki; X Liu,2025,arXiv preprint arXiv …,"standard LLM-based methods. Our contributions are fourfold: (1) we develop LLM-Match, a  fine-tuned LLM  , (2) we integrate retrieval-augmented generation (RAG) to efficiently process",https://arxiv.org/abs/2503.13281,https://arxiv.org/pdf/2503.13281?,8,"/scholar?cites=3620694576601760401&as_sdt=5,33&sciodt=0,33&hl=en"
MS-RAG: Simple and Effective Multi-Semantic Retrieval-Augmented Generation,X You; Y Luo; L Gu,2025,Proceedings of the 2025 Conference on …,"Second, they heavily rely on LLM for retrieval thus inference  effective RAG, we propose the  multi-semantic RAG (MS-RAG).  -RAG achieves superior performance with very few LLM calls",https://aclanthology.org/2025.emnlp-main.1151/,https://aclanthology.org/2025.emnlp-main.1151.pdf,1,"/scholar?cites=16085718337657623384&as_sdt=5,33&sciodt=0,33&hl=en"
Retrieval-augmented generation with large language models in radiology: from theory to practice,A Fink; A Rau; M Reisert; F Bamberg,2025,Radiology: Artificial …,"This report provides a comprehensive overview of RAG applications that enable  knowledge-based LLM responses in radiology, highlighting their potential benefits and key",https://pubs.rsna.org/doi/abs/10.1148/ryai.240790,,16,"/scholar?cites=15666770555386251011&as_sdt=5,33&sciodt=0,33&hl=en"
Retrieval-augmented generation for mobile edge computing via large language model,R Ren; Y Wu; X Zhang; J Ren; Y Shen; S Wang,2024,arXiv preprint arXiv …,"a novel retrieval-augmented generation (RAG) method to  Then, an LLM-enabled  information-retrieval mechanism is  These results show the effectiveness of LLM-driven solutions",https://arxiv.org/abs/2412.20820,https://arxiv.org/pdf/2412.20820,10,"/scholar?cites=7791493721222015132&as_sdt=5,33&sciodt=0,33&hl=en"
AI4Contracts: LLM & RAG-Powered Encoding of Financial Derivative Contracts,MA Mridul; I Sloyan; A Gupta; O Seneviratne,2025,arXiv preprint arXiv …,"We introduce CDMizer, a template-driven, LLM, and RAG-based  We also propose an  LLM-powered evaluation  Conversion Method: An LLM and RAG pipeline for generating CDM",https://arxiv.org/abs/2506.01063,https://arxiv.org/pdf/2506.01063,3,"/scholar?cites=12441876834417665413&as_sdt=5,33&sciodt=0,33&hl=en"
Developing retrieval augmented generation (rag) based llm systems from pdfs: An experience report,AA Khan; MT Hasan; KK Kemell; J Rasku,2024,arXiv preprint arXiv …,This paper presents an experience report on the development of Retrieval Augmented  Generation (RAG) systems using PDF documents as the primary data source. The RAG,https://arxiv.org/abs/2410.15944,https://arxiv.org/pdf/2410.15944,33,"/scholar?cites=16567028617531744047&as_sdt=5,33&sciodt=0,33&hl=en"
tRAG: Term-level retrieval-augmented generation for domain-adaptive retrieval,D Lee; J Kim; J Kim; S Hwang,2025,Proceedings of the 2025 …,"-level RetrievalAugmented Generation (tRAG). Specifically, unlike existing document-level  RAG, we  LLM and retrievalaugmented generation baselines on overall retrieval performance.",https://aclanthology.org/2025.naacl-long.334/,https://aclanthology.org/2025.naacl-long.334.pdf,5,"/scholar?cites=11622218702620802180&as_sdt=5,33&sciodt=0,33&hl=en"
A study on the implementation of generative AI services using an enterprise data-based LLM application architecture,C Jeong,2023,arXiv preprint arXiv:2309.01105,"Furthermore, it examines the intricate elements, technological components, and frameworks  pertinent to LLM, as well as demarcates the realm of RAG that is the focus of this paper.",https://arxiv.org/abs/2309.01105,https://arxiv.org/pdf/2309.01105,172,"/scholar?cites=17577437034946074507&as_sdt=5,33&sciodt=0,33&hl=en"
TP-RAG: benchmarking retrieval-augmented large language model agents for spatiotemporal-aware travel planning,H Ni; F Liu; X Ma; L Su; S Wang; D Yin,2025,Proceedings of the …,"This work investigates the role of online knowledge in improving LLM agents for spatiotemporal  travel planning. We introduce TP-RAG, a benchmark that integrates spatiotemporal POI",https://aclanthology.org/2025.emnlp-main.626/,https://aclanthology.org/2025.emnlp-main.626.pdf,11,"/scholar?cites=12574426471093887121&as_sdt=5,33&sciodt=0,33&hl=en"
Towards optimizing a retrieval augmented generation using large language model on academic data,A Afzal; J Vladika; G Fazlija; A Staradubets,2024,Proceedings of the 2024 …,"Augmented Generation (RAG) into their operations, we assess RAG on domain- the RAG  Confusion Matrix designed to assess the effectiveness of various configurations within the RAG",https://dl.acm.org/doi/abs/10.1145/3711542.3711575,https://dl.acm.org/doi/pdf/10.1145/3711542.3711575,13,"/scholar?cites=13472483347857786896&as_sdt=5,33&sciodt=0,33&hl=en"
An automatic patent literature retrieval system based on llm-rag,Y Ding; Y Wu; Z Ding,2025,arXiv preprint arXiv:2508.14064,"Retrieval-Augmented Generation (RAG) technology has emerged as a cutting-edge  In  this work, we propose an automatic patent literature retrieval system based on the LLMRAG",https://arxiv.org/abs/2508.14064,https://arxiv.org/pdf/2508.14064,40,"/scholar?cites=9433516484399319481&as_sdt=5,33&sciodt=0,33&hl=en"
Gnn-rag: Graph neural retrieval for large language model reasoning,C Mavromatis; G Karypis,2024,arXiv preprint arXiv:2405.20139,"LLM reasoning with RAG. Furthermore, we show that GNN-RAG can be augmented with  LLM- Experimental results show GNN-RAG’s superiority over competing RAG-based systems for",https://arxiv.org/abs/2405.20139,https://arxiv.org/pdf/2405.20139?,231,"/scholar?cites=14132545932572362839&as_sdt=5,33&sciodt=0,33&hl=en"
Combination of Large Language Model and Retrieval-augmented Generation for Inference of Traditional Chinese Medicine Prescriptions and Syndrome …,PY Huang; CN Wang; SH Lu; YC Chan,2025,Journal of Medical and …,The objective of this study was to combine a large language model (LLM) with retrieval-augmented  generation (RAG) to develop a tool for syndrome type determination and a medical,https://link.springer.com/article/10.1007/s40846-025-00988-7,https://link.springer.com/content/pdf/10.1007/s40846-025-00988-7.pdf,1,"/scholar?cites=5776752512908625034&as_sdt=5,33&sciodt=0,33&hl=en"
Decoding the mind: A RAG-LLM on ICD-11 for decision support in psychology,M Cremaschi; D Ditolve; C Curcio; A Panzeri,2025,Expert Systems with …,This paper explores the use of Large Language Models (LLMs) in mental health to assist  psychologists and psychiatrists with diagnostic decision-making according to the ICD-11,https://www.sciencedirect.com/science/article/pii/S0957417425008139,https://www.sciencedirect.com/science/article/pii/S0957417425008139,16,"/scholar?cites=12097643248451710040&as_sdt=5,33&sciodt=0,33&hl=en"
Interactive AI with retrieval-augmented generation for next generation networking,R Zhang; H Du; Y Liu; D Niyato; J Kang; S Sun,2024,IEEE …,We also design a pluggable large language model (LLM) module and retrieval augmented  generation (RAG) module to build the knowledge base and contextual memory for decision-,https://ieeexplore.ieee.org/abstract/document/10531073/,https://arxiv.org/pdf/2401.11391,162,"/scholar?cites=18429661309668673717&as_sdt=5,33&sciodt=0,33&hl=en"
Human-Centered AI for Migrant Integration Through LLM and RAG Optimization,D Castellanos-Nieves; L Garcia-Forte,2024,Applied Sciences,(LLMs) and retrieval-augmented generation (RAG) offer  This study presents a proof of  concept utilizing the open LLM  of key hyperparameters for LLMs and RAG through multi-criteria,https://www.mdpi.com/2076-3417/15/1/325,https://www.mdpi.com/2076-3417/15/1/325,3,"/scholar?cites=6408859299743719397&as_sdt=5,33&sciodt=0,33&hl=en"
Rag-driver: Generalisable driving explanations with retrieval-augmented in-context learning in multi-modal large language model,J Yuan; S Sun; D Omeiza; B Zhao; P Newman,2024,arXiv preprint arXiv …,", we introduce RAG-Driver, a novel retrieval-augmented multi-modal large language model   The novelty of RAG-Driver is the integration of retrieval-augmented in-context learning (RA-",https://arxiv.org/abs/2402.10828,https://arxiv.org/pdf/2402.10828,155,"/scholar?cites=16030903054394019216&as_sdt=5,33&sciodt=0,33&hl=en"
Rag-enhanced collaborative llm agents for drug discovery,N Lee; E De Brouwer; E Hajiramezanali,2026,Proceedings of the …,", a retrievalaugmented generation (RAG)-empowered agentic system tailored to drug discovery  tasks. Through the collaboration of multiple LLM  obstacles in applying RAG workflows to",https://ojs.aaai.org/index.php/AAAI/article/view/37020,https://ojs.aaai.org/index.php/AAAI/article/view/37020/40982,34,"/scholar?cites=17401680661582572753&as_sdt=5,33&sciodt=0,33&hl=en"
Fastrag: Retrieval augmented generation for semi-structured data,A Abane; A Bekri; A Battou,2025,2025 IEEE/ACS 22nd …,"the quality of extraction of our RAG system. To assess the efficiency of using the LLM in  our method, we measured the volume of input and output characters exchanged with the",https://ieeexplore.ieee.org/abstract/document/11315184/,https://arxiv.org/pdf/2411.13773?,13,"/scholar?cites=10783005553021932900&as_sdt=5,33&sciodt=0,33&hl=en"
Medical graph rag: Towards safe medical large language model via graph retrieval-augmented generation,J Wu; J Zhu; Y Qi; J Chen; M Xu; F Menolascina,2024,arXiv preprint arXiv …,"-based RetrievalAugmented Generation (RAG) framework  , aimed at enhancing Large  Language Model (LLM) capabilities  -based RAG (GraphRAG) leverages LLMs to organize RAG",https://arxiv.org/abs/2408.04187,https://arxiv.org/pdf/2408.04187,214,"/scholar?cites=17183034335062469017&as_sdt=5,33&sciodt=0,33&hl=en"
Open-RAG: Enhanced retrieval augmented reasoning with open-source large language models,SB Islam; MA Rahman; KSMT Hossain,2024,Findings of the …,"-RAG, designed to enhance reasoning capabilities in RAG with opensource LLMs. Our  framework transforms an arbitrary dense LLM  We define OPEN-RAG LLM as a model MG that,",https://aclanthology.org/2024.findings-emnlp.831/,https://aclanthology.org/2024.findings-emnlp.831.pdf,76,"/scholar?cites=5728474907788135047&as_sdt=5,33&sciodt=0,33&hl=en"
From rag to multi-agent systems: A survey of modern approaches in llm development,GA e Aquino; NS de Azevedo; LYS Okimoto,2025,NA,"However, the fast-paced advancements in generative Artificial Intelligence (AI) and LLM   such as naive Retrieval-Augmented Generation (RAG) compared to Graph-Based RAG, as well",https://www.preprints.org/frontend/manuscript/12d92f418fc17b4bd3e6b6144acf951c/download_pub,https://www.preprints.org/frontend/manuscript/12d92f418fc17b4bd3e6b6144acf951c/download_pub,14,"/scholar?cites=17214927981069975766&as_sdt=5,33&sciodt=0,33&hl=en"
"Less context, same performance: A rag framework for resource-efficient llm-based clinical nlp",SN Cheetirala; G Raut; D Patel; F Sanatana,2025,arXiv preprint arXiv …,whether a Retrieval-Augmented Generation (RAG) approach— these consolidated segments  into an LLM. We evaluated three  significant differences between the RAG-based approach,https://arxiv.org/abs/2505.20320,https://arxiv.org/pdf/2505.20320?,4,"/scholar?cites=9113233887891711437&as_sdt=5,33&sciodt=0,33&hl=en"
Development and evaluation of an agentic LLM based RAG framework for evidence-based patient education,AH AlSammarraie; A Al-Saifi; H Kamhia,2025,BMJ Health & Care …,Objectives To develop and evaluate an agentic retrieval augmented generation (ARAG)  framework using open-source large language models (LLMs) for generating evidence-based,https://pmc.ncbi.nlm.nih.gov/articles/PMC12306375/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12306375/,3,"/scholar?cites=2311650089010145045&as_sdt=5,33&sciodt=0,33&hl=en"
An LLM-Powered Assessment Retrieval-Augmented Generation (RAG) For Higher Education,RV Barenji; N Salimi; S Khoshgoftar,2026,arXiv preprint arXiv:2601.06141,"LLM-powered, agentic assessment system built on a Retrieval-Augmented Generation (RAG  The system integrates a large language model with a structured retrieval mechanism that",https://arxiv.org/abs/2601.06141,https://arxiv.org/pdf/2601.06141,0,
Astute rag: Overcoming imperfect retrieval augmentation and knowledge conflicts for large language models,F Wang; X Wan; R Sun; J Chen,2025,Proceedings of the 63rd …,"of RAG. To render LLMs resilient to imperfect retrieval, we propose ASTUTE RAG, a novel  RAG  Second, we propose ASTUTE RAG, which explicitly analyzes LLM-internal and external",https://aclanthology.org/2025.acl-long.1476/,https://aclanthology.org/2025.acl-long.1476.pdf,109,"/scholar?cites=11577261157393291978&as_sdt=5,33&sciodt=0,33&hl=en"
Leveraging llm-assisted query understanding for live retrieval-augmented generation,G Dong; X Li; Y Zhang; M Deng,2025,arXiv preprint arXiv:2506.21384,"In this paper, we introduces Omni-RAG, a robust and scalable framework that enhances  RAG systems through LLM-assisted query understanding. By integrating deep query",https://arxiv.org/abs/2506.21384,https://arxiv.org/pdf/2506.21384,5,"/scholar?cites=7852305039245064044&as_sdt=5,33&sciodt=0,33&hl=en"
Text Embedding Implementation Using Retrieval Augmented Generation (RAG) Model Combined With Large Language Model,IO William; M Altamimi,2024,International Journal of Advanced Natural …,"combine the RAG model with the Large Language Model.  , text embedding with the RAG  model can improve QAS. This  producing coherent replies, the RAG model in conversational AI",https://www.researchgate.net/profile/Mubarak-Altamimi/publication/381105654_Text_Embedding_Implementation_Using_Retrieval_Augmented_Generation_RAG_Model_Combined_With_Large_Language_Model/links/665c78e30b0d2845747c0fe8/Text-Embedding-Implementation-Using-Retrieval-Augmented-Generation-RAG-Model-Combined-With-Large-Language-Model.pdf,https://www.researchgate.net/profile/Mubarak-Altamimi/publication/381105654_Text_Embedding_Implementation_Using_Retrieval_Augmented_Generation_RAG_Model_Combined_With_Large_Language_Model/links/665c78e30b0d2845747c0fe8/Text-Embedding-Implementation-Using-Retrieval-Augmented-Generation-RAG-Model-Combined-With-Large-Language-Model.pdf,11,"/scholar?cites=174887056568810095&as_sdt=5,33&sciodt=0,33&hl=en"
Automatic extraction of SmPC document for IDMP data model construction using foundation LLM and RAG: a preliminary experiment for pharmaceutical regulatory …,H Kadi; A Abdellatif; DI Kemajou Njamen,2025,Frontiers in …,"Flash, combined with Retrieval-Augmented Generation (RAG)  Additionally, RAG-type  approaches with semantic research  that the proposed LLM-RAG approach enables accurate and",https://www.frontiersin.org/journals/medicine/articles/10.3389/fmed.2025.1598979/full,https://www.frontiersin.org/journals/medicine/articles/10.3389/fmed.2025.1598979/pdf,1,"/scholar?cites=15705635291327220142&as_sdt=5,33&sciodt=0,33&hl=en"
Automating systematic literature reviews with retrieval-augmented generation: A comprehensive overview,B Han; T Susnjak; A Mathrani,2024,Applied Sciences,Retrieval-Augmented Generation (RAG) addresses these limitations by combining the  generative power of LLMs with the precision of real-time information retrieval. RAG enhances LLM,https://www.mdpi.com/2076-3417/14/19/9103,https://www.mdpi.com/2076-3417/14/19/9103,84,"/scholar?cites=6240994090275982885&as_sdt=5,33&sciodt=0,33&hl=en"
Leveraging LLM based Retrieval-Augmented Generation for Legal Knowledge Graph Completion,J Lai; Z Conghui; Z Xiaohan; S Fuhui,2024,2024 IEEE 9th …,"based on retrieval-augmented generation with large models, which we have named RAKG-LLM.   of large models and retrieval-augmented generation technology in handling knowledge",https://ieeexplore.ieee.org/abstract/document/10859004/,,4,"/scholar?cites=14328842882430041648&as_sdt=5,33&sciodt=0,33&hl=en"
Crud-rag: A comprehensive chinese benchmark for retrieval-augmented generation of large language models,Y Lyu; Z Li; S Niu; F Xiong; B Tang; W Wang,2025,ACM Transactions on …,"of the RAG system, such as the retriever, context length, knowledge base construction, and  LLM. Finally of RAG, such as chunk size, retrieval strategy, top-k, LLM, and so on, on all tasks.",https://dl.acm.org/doi/abs/10.1145/3701228,https://dl.acm.org/doi/pdf/10.1145/3701228,191,"/scholar?cites=1055973339222941591&as_sdt=5,33&sciodt=0,33&hl=en"
RATE: An LLM-Powered Retrieval Augmented Generation Technology-Extraction Pipeline,K Mirhosseini; A Aftab; A Sheikh,2025,arXiv preprint arXiv:2507.21125,RATE combines Retrieval Augmented Generation (RAG) with multi-definition LLM-based  validation.  Our findings highlight the promise of definition-driven LLM methods for technology,https://arxiv.org/abs/2507.21125,https://arxiv.org/pdf/2507.21125,0,
ReMindRAG: Low-Cost LLM-Guided Knowledge Graph Traversal for Efficient RAG,Y Hu; J Zhu; L Tang; C Huang,2025,arXiv preprint arXiv:2510.13193,"of KG-RAG. To this end, we propose a novel approach that leverages LLM-guided graph   both the effectiveness and cost efficiency of KG-RAG. Furthermore, by introducing a training-",https://arxiv.org/abs/2510.13193,https://arxiv.org/pdf/2510.13193,2,"/scholar?cites=14557536572137873352&as_sdt=5,33&sciodt=0,33&hl=en"
Retrieval-augmented generation and LLM agents for biomimicry design solutions,C Toukmaji; A Tee,2024,Proceedings of the AAAI Symposium Series,"LLM-generated biomimetic design solutions in settings with and without RetrievalAugmented  Generation,  As a result, we opt to use the prompting LLM with RAG setting within BIDARA.",https://ojs.aaai.org/index.php/AAAI-SS/article/view/31210,https://ojs.aaai.org/index.php/AAAI-SS/article/download/31210/33370,20,"/scholar?cites=14179709102874850883&as_sdt=5,33&sciodt=0,33&hl=en"
Vul-rag: Enhancing llm-based vulnerability detection via knowledge-level rag,X Du; G Zheng; K Wang; Y Zou; Y Wang,2024,ACM Transactions on …,"-level Retrieval-Augmented Generation framework Vul-RAG, which improves  RAG can  detect new vulnerabilities, we apply Vul-RAG to the recent Linux kernel release (v6.9.6). Vul-RAG",https://dl.acm.org/doi/abs/10.1145/3797277,https://dl.acm.org/doi/pdf/10.1145/3797277,144,"/scholar?cites=7171171572026827004&as_sdt=5,33&sciodt=0,33&hl=en"
Multi-modal large language model with rag strategies in soccer commentary generation,X Li; Y He; S Zu; Z Li; T Shi; Y Xie,2025,2025 IEEE/CVF Winter …,"The enhancement through RAG leads to more accurate commentary. SoccerComment   fine-tuned LLM model used in SoccerComment, after incorporating meta-data and RAG, strikes a",https://ieeexplore.ieee.org/abstract/document/10943875/,https://openaccess.thecvf.com/content/WACV2025/papers/Li_Multi-Modal_Large_Language_Model_with_RAG_Strategies_in_Soccer_Commentary_WACV_2025_paper.pdf,6,"/scholar?cites=5289446841343505285&as_sdt=5,33&sciodt=0,33&hl=en"
Improving large language model applications in the medical and nursing domains with retrieval-augmented generation: Scoping review,Y Miao; Y Zhao; Y Luo; H Wang; Y Wu,2025,Journal of Medical Internet …,"terms related to RAG, medical, and  RAG frameworks included in this review were categorized  into 5 functional types: text-based RAG (36/67, 54%), knowledge graph–enhanced RAG",https://www.jmir.org/2025/1/e80557/,https://www.jmir.org/2025/1/e80557/,10,"/scholar?cites=4980065461691657342&as_sdt=5,33&sciodt=0,33&hl=en"
Leveraging LLM and RAG for automated answer script evaluation,P Darshan; N Mandahas; PR MP,2024,2024 8th International …,"large language model to automate this task and eliminate human bias. The study leverages  a fine-tuned LLM  Along with the LLM, it incorporates Retrieval-Augmented Generation (RAG",https://ieeexplore.ieee.org/abstract/document/10817016/,,6,"/scholar?cites=3177272421242903403&as_sdt=5,33&sciodt=0,33&hl=en"
OpenFOAMGPT: A retrieval-augmented large language model (LLM) agent for OpenFOAM-based computational fluid dynamics,S Pandey; R Xu; W Wang; X Chu,2025,Physics of Fluids,"an LLM-based multiagent system capable of automating CFD workflows through natural  language interactions. By employing retrieval-augmented generation (RAG an LLM-based, RAG-",https://pubs.aip.org/aip/pof/article/37/3/035120/3338372,https://arxiv.org/pdf/2501.06327,65,"/scholar?cites=1785877849959219862&as_sdt=5,33&sciodt=0,33&hl=en"
Integrating ontologies and large language models to implement retrieval augmented generation,M DeBellis; N Dutta; J Gino; A Balaji,2024,Applied Ontology,"One of the most popular architectures to alleviate these problems is retrieval augmented  generation (RAG). In a RAG architecture, the LLM is utilized to generate vectors and to parse",https://journals.sagepub.com/doi/abs/10.1177/15705838241296446,https://www.academia.edu/download/116884716/KG_RAG_for_Applied_Ontology.pdf,18,"/scholar?cites=4181227073393677698&as_sdt=5,33&sciodt=0,33&hl=en"
Financial analysis: Intelligent financial data analysis system based on llm-rag,J Wang; W Ding; X Zhu,2025,arXiv preprint arXiv:2504.06279,"In conclusion, significant progress has been made in the application of RAG-LLM technology  within the financial filed. On-going in-depth exploration has addressed various aspects,",https://arxiv.org/abs/2504.06279,https://arxiv.org/pdf/2504.06279,96,"/scholar?cites=7947943057854748537&as_sdt=5,33&sciodt=0,33&hl=en"
… Framework for a Latest Information-Maintaining Method Using Retrieval-Augmented Generation and a Large Language Model in Smart Manufacturing …,H Choi; J Jeong,2025,Machines,of Retrieval-Augmented Generation-Large Language Model- Retrieval-Augmented  Generation-Large Language Model  of Retrieval-Augmented Generation-Large Language Model,https://www.mdpi.com/2075-1702/13/2/94,https://www.mdpi.com/2075-1702/13/2/94,8,"/scholar?cites=7685930091375421455&as_sdt=5,33&sciodt=0,33&hl=en"
Investigating Pedagogical Teacher and Student LLM Agents: Genetic Adaptation Meets Retrieval-Augmented Generation Across Learning Styles,D Sanyal; A Maiti; U Maharana; D Kumar,2025,Proceedings of the …,"-RAG to be used for pedagogical teacher-student LLM  -trait vector SC, the student LLM first  drafts a personalized reasoning  decomposition RAG which splits the question, Persona-RAG",https://aclanthology.org/2025.emnlp-main.675/,https://aclanthology.org/2025.emnlp-main.675.pdf,4,"/scholar?cites=10213045465480016755&as_sdt=5,33&sciodt=0,33&hl=en"
Automating industrial quality control: a multimodal LLM and rag framework for anomaly detection,F Bianchini; M Calamo; M Marinacci; J Rossi,2025,… Conference on Artificial …,"where we laid the foundation for an LLM-based framework for solving domain-specific  linguistic tasks, we design and implement an advanced LLM-based assistant to support industrial",https://link.springer.com/chapter/10.1007/978-3-031-96235-6_19,,4,"/scholar?cites=7586374768235342051&as_sdt=5,33&sciodt=0,33&hl=en"
Ragcache: Efficient knowledge caching for retrieval-augmented generation,C Jin; Z Zhang; X Jiang; F Liu; S Liu; X Liu,2025,ACM Transactions on …,"We also validate our findings using a production RAG dataset from Company-X, a leading  LLM service provider, which we refer to as Dataset-X. Dataset-X consists of hundreds of",https://dl.acm.org/doi/abs/10.1145/3768628,https://dl.acm.org/doi/pdf/10.1145/3768628,184,"/scholar?cites=18134492909879678032&as_sdt=5,33&sciodt=0,33&hl=en"
Mindscape-Aware Retrieval Augmented Generation for Improved Long Context Understanding,Y Li; J Li; Z Lin; Z Zhou; J Wu; W Wang; J Zhou,2025,arXiv preprint arXiv …,"-Aware RAG (MiA-RAG), the first approach that equips LLM-based RAG systems with   Motivated by these insights, we propose the first approach to equip LLM-based RAG systems with",https://arxiv.org/abs/2512.17220,https://arxiv.org/pdf/2512.17220,2,"/scholar?cites=4917228309864957859&as_sdt=5,33&sciodt=0,33&hl=en"
QuIM-RAG: advancing retrieval-augmented generation with inverted question matching for enhanced QA performance,B Saha; U Saha; MZ Malik,2024,IEEE Access,"In response, we perform a thorough comparison of the performance between our LLM-powered  modified RAG system and a traditional RAG system, employing both a conventional web",https://ieeexplore.ieee.org/abstract/document/10781379/,https://ieeexplore.ieee.org/iel8/6287639/6514899/10781379.pdf,39,"/scholar?cites=11886468947259060391&as_sdt=5,33&sciodt=0,33&hl=en"
Rag-ex: A generic framework for explaining retrieval augmented generation,V Sudhi; SR Bhat; M Rudat; R Teucher,2024,Proceedings of the 47th …,This indicates that the explanations from our explainer could also hint at the accuracy of LLM  generation in the RAG system in most cases. We raise this as an argument why explainers,https://dl.acm.org/doi/abs/10.1145/3626772.3657660,https://dl.acm.org/doi/pdf/10.1145/3626772.3657660,55,"/scholar?cites=17310624488148804463&as_sdt=5,33&sciodt=0,33&hl=en"
