title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Preference-aware memory update for long-term llm agents,H Sun; Z Zhang; S Zeng,2025,arXiv preprint arXiv:2510.09720,"to leverage longterm memory. Integrating long-term memory mechanisms allows agents to   proved the storage and retrieval components—eg, by encoding memory into dense vectors",https://arxiv.org/abs/2510.09720,https://arxiv.org/pdf/2510.09720,7,"/scholar?cites=16871465749667103234&as_sdt=5,33&sciodt=0,33&hl=en",Preference-aware memory update for long-term llm agents,,,,skipped
"A review of prominent paradigms for llm-based agents: Tool use, planning (including rag), and feedback learning",X Li,2025,Proceedings of the 31st international conference on …,"veloping Large Language Model (LLM)-based agents across  environments/tasks, common  LLM-profiled roles or LMPRs ( designs across different agent paradigms and frameworks. 3)",https://aclanthology.org/2025.coling-main.652/,https://aclanthology.org/2025.coling-main.652.pdf,57,"/scholar?cites=14352459729605501326&as_sdt=5,33&sciodt=0,33&hl=en","A review of prominent paradigms for llm-based agents: Tool use, planning (including rag), and feedback learning",,,,skipped
From human memory to ai memory: A survey on memory mechanisms in the era of llms,Y Wu; S Liang; C Zhang; Y Wang; Y Zhang,2025,arXiv preprint arXiv …,"Then, we will discuss the memory mechanisms and types specific to LLM-driven AI systems.   Similarly, there are different types of memory retrieval, including recognition, where we",https://arxiv.org/abs/2504.15965,https://arxiv.org/pdf/2504.15965,67,"/scholar?cites=8435004026827013109&as_sdt=5,33&sciodt=0,33&hl=en",From human memory to ai memory: A survey on memory mechanisms in the era of llms,,,,skipped
"Graph-based Agent Memory: Taxonomy, Techniques, and Applications",C Yang; C Zhou; Y Xiao; S Dong; L Zhuang,2026,arXiv preprint arXiv …,"emerges as the core module in the Large Language Model (LLM)-based agents for long-  data efficiently, retrieval for retrieving the relevant contents from memory to support reasoning,",https://arxiv.org/abs/2602.05665,https://arxiv.org/pdf/2602.05665,1,"/scholar?cites=5387902845342632977&as_sdt=5,33&sciodt=0,33&hl=en","Graph-based Agent Memory: Taxonomy, Techniques, and Applications",,,,skipped
Large language model powered agents for information retrieval,A Zhang; Y Deng; Y Lin; X Chen; JR Wen,2024,… in Information Retrieval,"LLM-powered agents into these systems. These agents bring forth crucial human capabilities  like memory  techniques of LLM-powered agents across various information retrieval fields,",https://dl.acm.org/doi/abs/10.1145/3626772.3661375,https://dl.acm.org/doi/pdf/10.1145/3626772.3661375,17,"/scholar?cites=599512224784513733&as_sdt=5,33&sciodt=0,33&hl=en",Large language model powered agents for information retrieval,"The vital goal of information retrieval today extends beyond merely connecting users with relevant information they search for. It also aims to enrich the diversity, personalization, and interactivity of that connection, ensuring the information retrieval process is as seamless, beneficial, and supportive as possible in the global digital era. Current information retrieval systems often encounter challenges like a constrained understanding of queries, static and inflexible responses, limited personalization, and restricted interactivity. With the advent of large language models (LLMs), there's a transformative paradigm shift as we integrate LLM-powered agents into these systems. These agents bring forth crucial human capabilities like memory and planning to make them behave like humans in completing various tasks, effectively enhancing user engagement and offering tailored interactions. In this tutorial, we delve into the cutting-edge techniques of LLM-powered agents across various information retrieval fields, such as search engines, social networks, recommender systems, and conversational assistants. We will also explore the prevailing challenges in seamlessly incorporating these agents and hint at prospective research avenues that can revolutionize the way of information retrieval.",10.1145/3626772.3661375,SemanticScholar,found
Malade: Orchestration of llm-powered agents with retrieval augmented generation for pharmacovigilance,J Choi; N Palumbo; P Chalasani; MM Engelhard,2024,arXiv preprint arXiv …,"collaborative multi-agent system powered by LLM with Retrieval Augmented Generation for   to an LLM with relevant information extracted from text resources, and instructing the LLM to",https://arxiv.org/abs/2408.01869,https://arxiv.org/pdf/2408.01869?,19,"/scholar?cites=8912331488730439645&as_sdt=5,33&sciodt=0,33&hl=en",Malade: Orchestration of llm-powered agents with retrieval augmented generation for pharmacovigilance,,,,skipped
Tool-to-agent retrieval: Bridging tools and agents for scalable llm multi-agent systems,E Lumer; F Nizar; A Gulati; PH Basavaraju,2025,arXiv preprint arXiv …,"and often results in suboptimal agent selection. We introduce Tool-to-Agent Retrieval, a  unified framework that embeds both tools and their parent agents in a shared vector space and",https://arxiv.org/abs/2511.01854,https://arxiv.org/pdf/2511.01854,4,"/scholar?cites=8447970776994906111&as_sdt=5,33&sciodt=0,33&hl=en",Tool-to-agent retrieval: Bridging tools and agents for scalable llm multi-agent systems,,,,skipped
A Simple Yet Strong Baseline for Long-Term Conversational Memory of LLM Agents,S Zhou; J Han,2025,arXiv preprint arXiv:2511.17208,"build two simple retrieval-based variants that use dense similarity search and LLM filtering,  with  Our results suggest that structurally simple, eventlevel memory provides a principled and",https://arxiv.org/abs/2511.17208,https://arxiv.org/pdf/2511.17208,3,"/scholar?cites=16978992282674122310&as_sdt=5,33&sciodt=0,33&hl=en",A Simple Yet Strong Baseline for Long-Term Conversational Memory of LLM Agents,,,,skipped
Evo-memory: Benchmarking llm agent test-time learning with self-evolving memory,T Wei; N Sachdeva; B Coleman; Z He; Y Bei,2025,arXiv preprint arXiv …,"To further examine experience reuse, we introduce ExpRAG, a simple retrieval-based  baseline that leverages prior task experiences, and further develop ReMem, an advanced action–",https://arxiv.org/abs/2511.20857,https://arxiv.org/pdf/2511.20857,14,"/scholar?cites=12552377017170397852&as_sdt=5,33&sciodt=0,33&hl=en",Evo-memory: Benchmarking llm agent test-time learning with self-evolving memory,,,,skipped
M-RAG: Reinforcing large language model performance through retrieval-augmented generation with multiple partitions,Z Wang; S Teo; J Ouyang; Y Xu,2024,Proceedings of the 62nd …,"(2) We introduce M-RAG, a new solution based on multiagent reinforcement learning that   Second, we introduce an M-RAG framework built upon multiagent reinforcement learning,",https://aclanthology.org/2024.acl-long.108/,https://aclanthology.org/2024.acl-long.108.pdf,69,"/scholar?cites=2975881609935651006&as_sdt=5,33&sciodt=0,33&hl=en",M-RAG: Reinforcing large language model performance through retrieval-augmented generation with multiple partitions,,,,skipped
"O-mem: Omni memory system for personalized, long horizon, self-evolving agents",P Wang; M Tian; J Li; Y Liang; Y Wang; Q Chen,2025,arXiv preprint arXiv …,"• We identify limitations in existing grouping-then-retrieval based semantic retrieval memory   By enabling dynamic user profiling and interaction-time scaling, O-Mem allows LLM agents",https://arxiv.org/abs/2511.13593,https://arxiv.org/pdf/2511.13593,5,"/scholar?cites=7256563325655688468&as_sdt=5,33&sciodt=0,33&hl=en","O-mem: Omni memory system for personalized, long horizon, self-evolving agents",,,,skipped
Human-Like Remembering and Forgetting in LLM Agents: An ACT-R-Inspired Memory Architecture,Y Honda; Y Fujita; K Zempo; S Fukushima,2025,… on Human-Agent …,"memory reinforcement through repeated topics, as well as stochastic variability in memory  retrieval, reflecting human memory  weight 𝑤 affects memory retrieval dynamics, aiming to",https://dl.acm.org/doi/abs/10.1145/3765766.3765803,https://dl.acm.org/doi/full/10.1145/3765766.3765803,1,"/scholar?cites=4847570227722063513&as_sdt=5,33&sciodt=0,33&hl=en",Human-Like Remembering and Forgetting in LLM Agents: An ACT-R-Inspired Memory Architecture,,,,skipped
"Seeing, listening, remembering, and reasoning: A multimodal agent with long-term memory",L Long; Y He; W Ye; Y Pan; Y Lin; H Li; J Zhao,2025,arXiv preprint arXiv …,"As shown in Figure 1, M3-Agent consists of a multimodal LLM and a long-term memory  module. It operates through two parallel processes: memorization, which enables continuous",https://arxiv.org/abs/2508.09736,https://arxiv.org/pdf/2508.09736,36,"/scholar?cites=6544267354779661683&as_sdt=5,33&sciodt=0,33&hl=en","Seeing, listening, remembering, and reasoning: A multimodal agent with long-term memory","We introduce M3-Agent, a novel multimodal agent framework equipped with long-term memory. Like humans, M3-Agent can process real-time visual and auditory inputs to build and update episodic and semantic memories, gradually accumulating world knowledge. Its memory is organized in an entity-centric, multimodal manner, enabling deeper and more consistent understanding of the environment. Given an instruction, M3-Agent autonomously performs multi-turn reasoning and retrieves relevant memories to complete tasks. To evaluate memory effectiveness and memory-based reasoning in multimodal agents, we develop M3-Bench, a long-video question answering benchmark comprising 100 newly recorded robot-perspective videos (M3-Bench-robot) and 920 diverse web-sourced videos (M3-Bench-web). We annotate QA pairs designed to test capabilities essential for agent applications, such as person understanding, general knowledge extraction, and cross-modal reasoning. Experimental results show that M3-Agent, trained via reinforcement learning, outperforms the strongest baseline, a prompting agent using Gemini-1.5-pro and GPT-4o, achieving 6.7%, 7.7%, and 5.3% higher accuracy on M3-Bench-robot, M3-Bench-web and VideoMME-long, respectively. Our work advances multimodal agents toward more human-like long-term memory and provides insights for their practical design. Model, code and data are available at https://github.com/bytedance-seed/m3-agent.",http://arxiv.org/abs/2508.09736v4,arXiv,found
Llm-empowered embodied agent for memory-augmented task planning in household robotics,M Glocker; P Hönig; M Hirschmanner,2025,arXiv preprint arXiv …,"rates temporal elements into the retrieval process, ensuring  While using language-based  memory retrieval introduces  purely language-based memory retrieval performs in practical,",https://arxiv.org/abs/2504.21716,https://arxiv.org/pdf/2504.21716?,20,"/scholar?cites=9095515403946484537&as_sdt=5,33&sciodt=0,33&hl=en",Llm-empowered embodied agent for memory-augmented task planning in household robotics,"We present an embodied robotic system with an LLM-driven agent-orchestration architecture for autonomous household object management. The system integrates memory-augmented task planning, enabling robots to execute high-level user commands while tracking past actions. It employs three specialized agents: a routing agent, a task planning agent, and a knowledge base agent, each powered by task-specific LLMs. By leveraging in-context learning, our system avoids the need for explicit model training. RAG enables the system to retrieve context from past interactions, enhancing long-term object tracking. A combination of Grounded SAM and LLaMa3.2-Vision provides robust object detection, facilitating semantic scene understanding for task planning. Evaluation across three household scenarios demonstrates high task planning accuracy and an improvement in memory recall due to RAG. Specifically, Qwen2.5 yields best performance for specialized agents, while LLaMA3.1 excels in routing tasks. The source code is available at: https://github.com/marc1198/chat-hsr.",http://arxiv.org/abs/2504.21716v1,arXiv,found
Llm-r: A framework for domain-adaptive maintenance scheme generation combining hierarchical agents and rag,L Tao; Q Huang; X Wu; W Zhang; Y Wu; B Li,2024,arXiv preprint arXiv …,"an LLM-based agent using a track-level retrieval method to  At the same time, RAG technology,  which integrates external  RAG to address knowledge forgetting and inference memory",https://arxiv.org/abs/2411.04476,https://arxiv.org/pdf/2411.04476,10,"/scholar?cites=46504174936273342&as_sdt=5,33&sciodt=0,33&hl=en",Llm-r: A framework for domain-adaptive maintenance scheme generation combining hierarchical agents and rag,"The increasing use of smart devices has emphasized the critical role of maintenance in production activities. Interactive Electronic Technical Manuals (IETMs) are vital tools that support the maintenance of smart equipment. However, traditional IETMs face challenges such as transitioning from Graphical User Interfaces (GUIs) to natural Language User Interfaces (LUIs) and managing complex logical relationships. Additionally, they must meet the current demands for higher intelligence. This paper proposes a Maintenance Scheme Generation Method based on Large Language Models (LLM-R). The proposed method includes several key innovations: We propose the Low Rank Adaptation-Knowledge Retention (LORA-KR) loss technology to proportionally adjust mixed maintenance data for fine-tuning the LLM. This method prevents knowledge conflicts caused by mixed data, improving the model's adaptability and reasoning ability in specific maintenance domains, Besides, Hierarchical Task-Based Agent and Instruction-level Retrieval-Augmented Generation (RAG) technologies are adopted to optimize the generation steps and mitigate the phenomenon of hallucination caused by the model's Inability to access contextual information. This enhancement improves the model's flexibility and accuracy in handling known or unknown maintenance objects and maintenance scheme scenarios. To validate the proposed method's effectiveness in maintenance tasks, a maintenance scheme dataset was constructed using objects from different fields. The experimental results show that the accuracy of the maintenance schemes generated by the proposed method reached 91.59%, indicating which improvement enhances the intelligence of maintenance schemes and introduces novel technical approaches for equipment maintenance.",http://arxiv.org/abs/2411.04476v1,arXiv,found
Licomemory: Lightweight and cognitive agentic memory for efficient long-term reasoning,Z Huang; Z Tian; Q Guo; F Zhang; Y Zhou,2025,arXiv preprint arXiv …,"Large Language Model (LLM) agents exhibit remarkable conversational and reasoning  ,  an end-to-end agentic memory framework for real-time updating and retrieval, which introduces",https://arxiv.org/abs/2511.01448,https://arxiv.org/pdf/2511.01448,16,"/scholar?cites=2143385880334329490&as_sdt=5,33&sciodt=0,33&hl=en",Licomemory: Lightweight and cognitive agentic memory for efficient long-term reasoning,"Large Language Model (LLM) agents exhibit remarkable conversational and reasoning capabilities but remain constrained by limited context windows and the lack of persistent memory. Recent efforts address these limitations via external memory architectures, often employing graph-based representations, yet most adopt flat, entangled structures that intertwine semantics with topology, leading to redundant representations, unstructured retrieval, and degraded efficiency and accuracy. To resolve these issues, we propose LiCoMemory, an end-to-end agentic memory framework for real-time updating and retrieval, which introduces CogniGraph, a lightweight hierarchical graph that utilizes entities and relations as semantic indexing layers, and employs temporal and hierarchy-aware search with integrated reranking for adaptive and coherent knowledge retrieval. Experiments on long-term dialogue benchmarks, LoCoMo and LongMemEval, show that LiCoMemory not only outperforms established baselines in temporal reasoning, multi-session consistency, and retrieval efficiency, but also notably reduces update latency. Our official code and data are available at https://github.com/EverM0re/LiCoMemory.",http://arxiv.org/abs/2511.01448v2,arXiv,found
Chain of agents: Large language models collaborating on long-context tasks,Y Zhang; R Sun; Y Chen; T Pfister,2024,Advances in Neural …,"limit of LLM is k, and the length of each chunk in RAG is k′.  In this paper, we propose  Chain-of-Agents, a multi-agent LLM  Experiments show that Chain-of-Agents outperforms RAG",https://proceedings.neurips.cc/paper_files/paper/2024/hash/ee71a4b14ec26710b39ee6be113d7750-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/ee71a4b14ec26710b39ee6be113d7750-Paper-Conference.pdf,230,"/scholar?cites=15703702160570166190&as_sdt=5,33&sciodt=0,33&hl=en",Chain of agents: Large language models collaborating on long-context tasks,"Addressing the challenge of effectively processing long contexts has become a critical issue for Large Language Models (LLMs). Two common strategies have emerged: 1) reducing the input length, such as retrieving relevant chunks by Retrieval-Augmented Generation (RAG), and 2) expanding the context window limit of LLMs. However, both strategies have drawbacks: input reduction has no guarantee of covering the part with needed information, while window extension struggles with focusing on the pertinent information for solving the task. To mitigate these limitations, we propose Chain-of-Agents (CoA), a novel framework that harnesses multi-agent collaboration through natural language to enable information aggregation and context reasoning across various LLMs over long-context tasks. CoA consists of multiple worker agents who sequentially communicate to handle different segmented portions of the text, followed by a manager agent who synthesizes these contributions into a coherent final output. CoA processes the entire input by interleaving reading and reasoning, and it mitigates long context focus issues by assigning each agent a short context. We perform comprehensive evaluation of CoA on a wide range of long-context tasks in question answering, summarization, and code completion, demonstrating significant improvements by up to 10% over strong baselines of RAG, Full-Context, and multi-agent LLMs.",http://arxiv.org/abs/2406.02818v1,arXiv,found
Explore with Long-term Memory: A Benchmark and Multimodal LLM-based Reinforcement Learning Framework for Embodied Exploration,S Wang; B Liu; Z Gao; L Ma; X Wang; Y Xie,2026,arXiv preprint arXiv …,"Additionally, during multigoal navigation, the agent can leverage memory retrieval to locate  specified targets. We also evaluate the agent’s exploration and memory retrieval capabilities",https://arxiv.org/abs/2601.10744,https://arxiv.org/pdf/2601.10744,3,"/scholar?cites=949166286134752021&as_sdt=5,33&sciodt=0,33&hl=en",Explore with Long-term Memory: A Benchmark and Multimodal LLM-based Reinforcement Learning Framework for Embodied Exploration,"An ideal embodied agent should possess lifelong learning capabilities to handle long-horizon and complex tasks, enabling continuous operation in general environments. This not only requires the agent to accurately accomplish given tasks but also to leverage long-term episodic memory to optimize decision-making. However, existing mainstream one-shot embodied tasks primarily focus on task completion results, neglecting the crucial process of exploration and memory utilization. To address this, we propose Long-term Memory Embodied Exploration (LMEE), which aims to unify the agent's exploratory cognition and decision-making behaviors to promote lifelong learning. We further construct a corresponding dataset and benchmark, LMEE-Bench, incorporating multi-goal navigation and memory-based question answering to comprehensively evaluate both the process and outcome of embodied exploration. To enhance the agent's memory recall and proactive exploration capabilities, we propose MemoryExplorer, a novel method that fine-tunes a multimodal large language model through reinforcement learning to encourage active memory querying. By incorporating a multi-task reward function that includes action prediction, frontier selection, and question answering, our model achieves proactive exploration. Extensive experiments against state-of-the-art embodied exploration models demonstrate that our approach achieves significant advantages in long-horizon embodied tasks. Our dataset and code will be released at https://wangsen99.github.io/papers/lmee/",http://arxiv.org/abs/2601.10744v2,arXiv,found
An efficient context-dependent memory framework for llm-centric agents,P Gao; J Zhao; X Chen; L Yilin,2025,… of the 2025 Conference of the …,", and retrieval strategies for LLMcentric agents. We propose multistage memory encoding  strategies  For memory storage and retrieval, we design a graph-structured, context-dependent",https://aclanthology.org/2025.naacl-industry.80/,https://aclanthology.org/2025.naacl-industry.80.pdf,9,"/scholar?cites=2222670346827398355&as_sdt=5,33&sciodt=0,33&hl=en",An efficient context-dependent memory framework for llm-centric agents,,,,skipped
Memento: Fine-tuning llm agents without fine-tuning llms,H Zhou; Y Chen; S Guo; X Yan; KH Lee; Z Wang,2025,arXiv preprint arXiv …,"(1), we aim to learn the case retrieval policy µ with the LLM component pLLM fixed. In this  context, the ""action"" of µ is to select a case c = (s, a,r) from the case bank M. To optimise it",https://arxiv.org/abs/2508.16153,https://arxiv.org/pdf/2508.16153,41,"/scholar?cites=4261672672817894904&as_sdt=5,33&sciodt=0,33&hl=en",Memento: Fine-tuning llm agents without fine-tuning llms,"In this paper, we introduce a novel learning paradigm for Adaptive Large Language Model (LLM) agents that eliminates the need for fine-tuning the underlying LLMs. Existing approaches are often either rigid, relying on static, handcrafted reflection workflows, or computationally intensive, requiring gradient updates of LLM model parameters. In contrast, our method enables low-cost continual adaptation via memory-based online reinforcement learning. We formalise this as a Memory-augmented Markov Decision Process (M-MDP), equipped with a neural case-selection policy to guide action decisions. Past experiences are stored in an episodic memory, either differentiable or non-parametric. The policy is continually updated based on environmental feedback through a memory rewriting mechanism, whereas policy improvement is achieved through efficient memory reading (retrieval). We instantiate our agent model in the deep research setting, namely \emph{Memento}, which attains top-1 on GAIA validation ($87.88\%$ Pass@$3$) and $79.40\%$ on the test set. It reaches $66.6\%$ F1 and $80.4\%$ PM on the DeepResearcher dataset, outperforming the state-of-the-art training-based method, while case-based memory adds $4.7\%$ to $9.6\%$ absolute points on out-of-distribution tasks. Our approach offers a scalable and efficient pathway for developing generalist LLM agents capable of continuous, real-time learning without gradient updates, advancing machine learning towards open-ended skill acquisition and deep research scenarios. The code is available at https://github.com/Agent-on-the-Fly/Memento.",http://arxiv.org/abs/2508.16153v2,arXiv,found
AriadneMem: Threading the Maze of Lifelong Memory for LLM Agents,W Zhu; X Chen; Z Wang; J Wang; X Dong,2026,arXiv preprint arXiv …,"multiple LLM backbones and compare against recent memory  -evidence retrieval improves  accuracy beyond flat retrieval  across memory systems along three axes: retrieval latency,",https://arxiv.org/abs/2603.03290,https://arxiv.org/pdf/2603.03290,0,,AriadneMem: Threading the Maze of Lifelong Memory for LLM Agents,"Long-horizon LLM agents require memory systems that remain accurate under fixed context budgets. However, existing systems struggle with two persistent challenges in long-term dialogue: (i) \textbf{disconnected evidence}, where multi-hop answers require linking facts distributed across time, and (ii) \textbf{state updates}, where evolving information (e.g., schedule changes) creates conflicts with older static logs. We propose AriadneMem, a structured memory system that addresses these failure modes via a decoupled two-phase pipeline. In the \textbf{offline construction phase}, AriadneMem employs \emph{entropy-aware gating} to filter noise and low-information message before LLM extraction and applies \emph{conflict-aware coarsening} to merge static duplicates while preserving state transitions as temporal edges. In the \textbf{online reasoning phase}, rather than relying on expensive iterative planning, AriadneMem executes \emph{algorithmic bridge discovery} to reconstruct missing logical paths between retrieved facts, followed by \emph{single-call topology-aware synthesis}. On LoCoMo experiments with GPT-4o, AriadneMem improves \textbf{Multi-Hop F1 by 15.2\%} and \textbf{Average F1 by 9.0\%} over strong baselines. Crucially, by offloading reasoning to the graph layer, AriadneMem reduces \textbf{total runtime by 77.8\%} using only \textbf{497} context tokens. The code is available at https://github.com/LLM-VLM-GSL/AriadneMem.",http://arxiv.org/abs/2603.03290v1,arXiv,found
PlugMem: A Task-Agnostic Plugin Memory Module for LLM Agents,K Yang; Z Chen; X He; J Jiang; M Galley,2026,arXiv preprint arXiv …,"raw memory retrieval. We propose PLUGMEM, a task-agnostic plugin memory module that  can be attached to arbitrary LLM agents  sible knowledge-centric memory graph that explicitly",https://arxiv.org/abs/2603.03296,https://arxiv.org/pdf/2603.03296,0,,PlugMem: A Task-Agnostic Plugin Memory Module for LLM Agents,,,,skipped
Recursively summarizing enables long-term dialogue memory in large language models,Q Wang; Y Fu; Y Cao; S Wang; Z Tian; L Ding,2025,Neurocomputing,"memory using large language models to enhance their long-term dialog ability. Specifically,  our method first stimulates the LLM  eg., 8K and 16K) and retrieval-enhanced LLMs, bringing",https://www.sciencedirect.com/science/article/pii/S0925231225008653,https://arxiv.org/pdf/2308.15022,126,"/scholar?cites=5775793216631190284&as_sdt=5,33&sciodt=0,33&hl=en",Recursively summarizing enables long-term dialogue memory in large language models,"Recently, large language models (LLMs), such as GPT-4, stand out remarkable conversational abilities, enabling them to engage in dynamic and contextually relevant dialogues across a wide range of topics. However, given a long conversation, these chatbots fail to recall past information and tend to generate inconsistent responses. To address this, we propose to recursively generate summaries/ memory using large language models (LLMs) to enhance long-term memory ability. Specifically, our method first stimulates LLMs to memorize small dialogue contexts and then recursively produce new memory using previous memory and following contexts. Finally, the chatbot can easily generate a highly consistent response with the help of the latest memory. We evaluate our method on both open and closed LLMs, and the experiments on the widely-used public dataset show that our method can generate more consistent responses in a long-context conversation. Also, we show that our strategy could nicely complement both long-context (e.g., 8K and 16K) and retrieval-enhanced LLMs, bringing further long-term dialogue performance. Notably, our method is a potential solution to enable the LLM to model the extremely long context. The code and scripts are released.",10.48550/arXiv.2308.15022,SemanticScholar,found
Hm-rag: Hierarchical multi-agent multimodal retrieval augmented generation,P Liu; X Liu; R Yao; J Liu; S Meng; D Wang,2025,Proceedings of the 33rd …,"multi-modal framework operates in three stages: First, the Decomposition Agent uses an  LLM to rewrite and decompose the question into several sub-queries. Second, the Multi-source",https://dl.acm.org/doi/abs/10.1145/3746027.3754761,https://dl.acm.org/doi/pdf/10.1145/3746027.3754761,47,"/scholar?cites=15549272575084819146&as_sdt=5,33&sciodt=0,33&hl=en",Hm-rag: Hierarchical multi-agent multimodal retrieval augmented generation,,,,skipped
Sage: Self-evolving agents with reflective and memory-augmented abilities,X Liang; M Tao; Y Xia; J Wang; K Li; Y Wang; Y He,2025,Neurocomputing,"decision-making, long-term memory retention, and constrained  Key innovations include  a memory syntax mechanism  ’s ability to bridge theoretical LLM capabilities with practical",https://www.sciencedirect.com/science/article/pii/S0925231225011427,https://arxiv.org/pdf/2409.00872,84,"/scholar?cites=6294712980525130516&as_sdt=5,33&sciodt=0,33&hl=en",Sage: Self-evolving agents with reflective and memory-augmented abilities,,,,skipped
Emotional RAG: Enhancing role-playing agents through emotional retrieval,L Huang; H Lan; Z Sun; C Shi,2024,2024 IEEE International …,"-aware memory retrieval framework, termed Emotional RAG, which recalls the related memory  with  The emotional memory retrieved by Emotional RAG is sent to LLM, together with the",https://ieeexplore.ieee.org/abstract/document/10884265/,https://arxiv.org/pdf/2410.23041,32,"/scholar?cites=5131765229914212101&as_sdt=5,33&sciodt=0,33&hl=en",Emotional RAG: Enhancing role-playing agents through emotional retrieval,,,,skipped
Bridging intuitive associations and deliberate recall: Empowering llm personal assistant with graph-structured long-term memory,Y Zhang; W Yuan; Z Jiang,2025,Findings of the Association for …,This reflects the two gaps between dense retrieval approaches and memory retrieval  approaches: (1) The neglect of the association of entities. This instance denotes that the dense,https://aclanthology.org/2025.findings-acl.901/,https://aclanthology.org/2025.findings-acl.901.pdf,8,"/scholar?cites=2475055620041715517&as_sdt=5,33&sciodt=0,33&hl=en",Bridging intuitive associations and deliberate recall: Empowering llm personal assistant with graph-structured long-term memory,,,,skipped
LLM-augmented multi-agent cooperative framework for medical case retrieval in cardiology,L Deng; H Hu; K Lu; P He,2025,Journal of King Saud University Computer and …,LLM-augmented multi-agent retrieval framework that marries an LLM with dedicated retrieval  agents in  Our method uses a LLM as a “planner” agent to reformulate queries and integrate,https://link.springer.com/article/10.1007/s44443-025-00311-z,https://link.springer.com/article/10.1007/s44443-025-00311-z,5,"/scholar?cites=5985683056041083275&as_sdt=5,33&sciodt=0,33&hl=en",LLM-augmented multi-agent cooperative framework for medical case retrieval in cardiology,"Abstract Retrieving relevant medical cases or documents is a critical information retrieval (IR) task in clinical decision support, particularly in cardiology, yet traditional search methods struggle with complex semantic queries in healthcare. Recent advances in large language models offer powerful language understanding, but LLMs alone cannot reliably retrieve factual cases due to knowledge cutoffs and hallucinations. We focus on a case retrieval task – given a textual description of a patient case, find similar prior cases or pertinent literature – formulated as a general IR problem rather than a purely medical study. Conventional lexical methods often miss semantic similarities, while static dense retrievers falter on out-of-domain medical vocabularies. LLMs can comprehend queries and context, but without external knowledge they may produce inaccurate or non-transparent results. We propose a novel LLM-augmented multi-agent retrieval framework that marries an LLM with dedicated retrieval agents in an iterative cooperation mechanism. Our method uses a LLM as a “planner” agent to reformulate queries and integrate medical (e.g., cardiology) context, and a retrieval agent (with a knowledge index) to fetch candidate cases; the agents interact iteratively, refining search and reranking results via a retrieval-augmented generation (RAG) loop. This multi-agent design contributes three innovations: (1) an iterative query refinement strategy guided by LLM reasoning chains; (2) a cooperative retrieval architecture where an LLM agent and a search agent exchange information to improve relevance; (3) an LLM-based relevance estimator that grounds the LLM with retrieved evidence to mitigate hallucinations. Experiments on three open medical text datasets show our method outperforms baseline models by 5.3–6.1 percentage points in Recall@10 and NDCG, with statistically significant gains. We also observe improved generalization to novel conditions and robustness to query noise compared to baselines. The proposed framework, while validated on medical text, is broadly applicable to other knowledge-intensive retrieval tasks (legal case search, technical support archives), providing a foundation for intelligent IR systems that leverage both learning-based understanding and explicit retrieval for transparency and up-to-date knowledge.",10.1007/s44443-025-00311-z,Crossref,found
A survey on large language model-based game agents,S Hu; T Huang; G Liu; RR Kompella; F Ilhan,2024,arXiv preprint arXiv …,"agent and environment, and offer a richer, more embodied alternative compared to typical  settings of current LLM-based agents,  it into working memory and long-term memory. Working",https://arxiv.org/abs/2404.02039,https://arxiv.org/pdf/2404.02039,132,"/scholar?cites=10992456798717631884&as_sdt=5,33&sciodt=0,33&hl=en",A survey on large language model-based game agents,"Abstract Autonomous agents have long been a research focus in academic and industry communities. Previous research often focuses on training agents with limited knowledge within isolated environments, which diverges significantly from human learning processes, and makes the agents hard to achieve human-like decisions. Recently, through the acquisition of vast amounts of Web knowledge, large language models (LLMs) have shown potential in human-level intelligence, leading to a surge in research on LLM-based autonomous agents. In this paper, we present a comprehensive survey of these studies, delivering a systematic review of LLM-based autonomous agents from a holistic perspective. We first discuss the construction of LLM-based autonomous agents, proposing a unified framework that encompasses much of previous work. Then, we present a overview of the diverse applications of LLM-based autonomous agents in social science, natural science, and engineering. Finally, we delve into the evaluation strategies commonly used for LLM-based autonomous agents. Based on the previous studies, we also present several challenges and future directions in this field.",10.1007/s11704-024-40231-1,Crossref,found
TP-RAG: benchmarking retrieval-augmented large language model agents for spatiotemporal-aware travel planning,H Ni; F Liu; X Ma; L Su; S Wang; D Yin,2025,Proceedings of the …,"We introduce TP-RAG, a benchmark that integrates spatiotemporal POI characteristics  and trajectory-level Web knowledge. Experiments across advanced LLMs demonstrate that",https://aclanthology.org/2025.emnlp-main.626/,https://aclanthology.org/2025.emnlp-main.626.pdf,11,"/scholar?cites=12574426471093887121&as_sdt=5,33&sciodt=0,33&hl=en",TP-RAG: benchmarking retrieval-augmented large language model agents for spatiotemporal-aware travel planning,,,,skipped
Scm: Enhancing large language model with self-controlled memory framework,B Wang; X Liang; J Yang; H Huang; Z Wu,2025,… on Database Systems …,The primary difference between our method and the conventional RAG approach is its  emphasis on automating memory management control. LLM agents fully drive the decision-,https://link.springer.com/chapter/10.1007/978-981-95-4158-4_12,,12,"/scholar?cites=2604746285988535087&as_sdt=5,33&sciodt=0,33&hl=en",Scm: Enhancing large language model with self-controlled memory framework,,,,skipped
