title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Llm-coordination: evaluating and analyzing multi-agent coordination abilities in large language models,S Agashe; Y Fan; A Reyna,2025.0,Findings of the Association …,"coordination agents. This study introduces the LLM-Coordination Benchmark, a novel  benchmark for analyzing LLMs in the context of Pure Coordination Settings, where agents must",https://aclanthology.org/2025.findings-naacl.448/,https://aclanthology.org/2025.findings-naacl.448.pdf,89,"/scholar?cites=17807496829242414710&as_sdt=5,33&sciodt=0,33&hl=en",Llm-coordination: evaluating and analyzing multi-agent coordination abilities in large language models,,,,skipped
Large language models empowered agent-based modeling and simulation: A survey and perspectives,C Gao; X Lan; N Li; Y Yuan; J Ding; Z Zhou,2024.0,Humanities and Social …,to agent-based modeling simulation and uses LLM agents and (2 found some papers that  use an LLM agent as an assistant or  The basic evaluation protocol for LLM-based agents is to,https://www.nature.com/articles/s41599-024-03611-3,https://www.nature.com/articles/s41599-024-03611-3,327,"/scholar?cites=10026913008534034469&as_sdt=5,33&sciodt=0,33&hl=en",Large language models empowered agent-based modeling and simulation: A survey and perspectives,"Abstract Agent-based modeling and simulation have evolved as a powerful tool for modeling complex systems, offering insights into emergent behaviors and interactions among diverse agents. Recently, integrating large language models into agent-based modeling and simulation presents a promising avenue for enhancing simulation capabilities. This paper surveys the landscape of utilizing large language models in agent-based modeling and simulation, discussing their challenges and promising future directions. In this survey, since this is an interdisciplinary field, we first introduce the background of agent-based modeling and simulation and large language model-empowered agents. We then discuss the motivation for applying large language models to agent-based simulation and systematically analyze the challenges in environment perception, human alignment, action generation, and evaluation. Most importantly, we provide a comprehensive overview of the recent works of large language model-empowered agent-based modeling and simulation in multiple scenarios, which can be divided into four domains: cyber, physical, social, and hybrid, covering simulation of both real-world and virtual environments, and how these works address the above challenges. Finally, since this area is new and quickly evolving, we discuss the open problems and promising future directions. We summarize the representative papers along with their code repositories in https://github.com/tsinghua-fib-lab/LLM-Agent-Based-Modeling-and-Simulation .",10.1057/s41599-024-03611-3,Crossref,found
Fincon: A synthesized llm multi-agent system with conceptual verbal reinforcement for enhanced financial decision making,Y Yu; Z Yao; H Li; Z Deng; Y Jiang,2024.0,Advances in …,"systems for stock trading, their reliance on extensive discussions between numerous LLM  agents leads to high communication costs and slow decision-making. Moreover, the absence",https://proceedings.neurips.cc/paper_files/paper/2024/hash/f7ae4fe91d96f50abc2211f09b6a7e49-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/f7ae4fe91d96f50abc2211f09b6a7e49-Paper-Conference.pdf,253,"/scholar?cites=5413685056258493339&as_sdt=5,33&sciodt=0,33&hl=en",Fincon: A synthesized llm multi-agent system with conceptual verbal reinforcement for enhanced financial decision making,"Large language models (LLMs) have demonstrated notable potential in conducting complex tasks and are increasingly utilized in various financial applications. However, high-quality sequential financial investment decision-making remains challenging. These tasks require multiple interactions with a volatile environment for every decision, demanding sufficient intelligence to maximize returns and manage risks. Although LLMs have been used to develop agent systems that surpass human teams and yield impressive investment returns, opportunities to enhance multi-sourced information synthesis and optimize decision-making outcomes through timely experience refinement remain unexplored. Here, we introduce the FinCon, an LLM-based multi-agent framework with CONceptual verbal reinforcement tailored for diverse FINancial tasks. Inspired by effective real-world investment firm organizational structures, FinCon utilizes a manager-analyst communication hierarchy. This structure allows for synchronized cross-functional agent collaboration towards unified goals through natural language interactions and equips each agent with greater memory capacity than humans. Additionally, a risk-control component in FinCon enhances decision quality by episodically initiating a self-critiquing mechanism to update systematic investment beliefs. The conceptualized beliefs serve as verbal reinforcement for the future agent's behavior and can be selectively propagated to the appropriate node that requires knowledge updates. This feature significantly improves performance while reducing unnecessary peer-to-peer communication costs. Moreover, FinCon demonstrates strong generalization capabilities in various financial tasks, including single stock trading and portfolio management.",10.48550/arXiv.2407.06567,SemanticScholar,found
Multi-agent collaboration: Harnessing the power of intelligent llm agents,Y Talebirad; A Nadiri,2023.0,arXiv preprint arXiv:2306.03314,"to enable communication, and assigning roles and properties of agents. This design aims to   end goal of the system, enabling efficient collaboration and interaction among the agents.",https://arxiv.org/abs/2306.03314,https://arxiv.org/pdf/2306.03314,443,"/scholar?cites=15411602927533565437&as_sdt=5,33&sciodt=0,33&hl=en",Multi-agent collaboration: Harnessing the power of intelligent llm agents,,,,skipped
Theory of mind for multi-agent collaboration via large language models,H Li; Y Chong; S Stepputtis; JP Campbell,2023.0,Proceedings of the …,"This study evaluates LLMbased agents in a multi-agent  scenarios, inter-agent communication  is crucial for achieving  mented a communication channel enabling LLMbased agents to",https://aclanthology.org/2023.emnlp-main.13/,https://aclanthology.org/2023.emnlp-main.13.pdf,279,"/scholar?cites=8604531384236051562&as_sdt=5,33&sciodt=0,33&hl=en",Theory of mind for multi-agent collaboration via large language models,,,,skipped
WirelessAgent: Large language model agents for intelligent wireless networks,J Tong; W Guo; J Shao; Q Wu; Z Li; Z Lin,2025.0,arXiv preprint arXiv …,"Then, we define three principles for AI agents in handling wireless tasks, consisting of  interaction, autonomy, and self-improvement. Next, we elaborate on these key supports and",https://arxiv.org/abs/2505.01074,https://arxiv.org/pdf/2505.01074,56,"/scholar?cites=2694697134308846193&as_sdt=5,33&sciodt=0,33&hl=en",WirelessAgent: Large language model agents for intelligent wireless networks,,,,skipped
Multiagentbench: Evaluating the collaboration and competition of llm agents,K Zhu; H Du; Z Hong; X Yang; S Guo,2025.0,Proceedings of the …,"agents’ communication and planning capabilities. The Communication Score (Cscore) is  derived from an LLM-based evaluation that considers inputs such as the task description, agent",https://aclanthology.org/2025.acl-long.421/,https://aclanthology.org/2025.acl-long.421.pdf,117,"/scholar?cites=18373405712514968202&as_sdt=5,33&sciodt=0,33&hl=en",Multiagentbench: Evaluating the collaboration and competition of llm agents,,,,skipped
CoopReflect: Towards Natural Language Communication for Cooperative Autonomous Driving via Multi-Agent Learning,J Cui; C Tang; J Holtz; J Nguyen; AG Allievi,2026.0,… Agents and Multi …,"for V2V communication, we develop LLM-based driving agents and  communication can  potentially help avoid imminent collisions and/or support efficient traffic flow. While LLM agents",https://www.cs.utexas.edu/~pstone/Papers/bib2html-links/cui2026coopreflect.pdf,https://www.cs.utexas.edu/~pstone/Papers/bib2html-links/cui2026coopreflect.pdf,1,"/scholar?cites=15805402924066726741&as_sdt=5,33&sciodt=0,33&hl=en",CoopReflect: Towards Natural Language Communication for Cooperative Autonomous Driving via Multi-Agent Learning,,,,skipped
Agentsafe: Safeguarding large language model-based multi-agent systems via hierarchical data management,J Mao; F Meng; Y Duan; M Yu; X Jia; J Fang,2025.0,arXiv preprint arXiv …,"MAS, unlike single LLM, involves extensive communication and memory storage, making  it vulnerable to memory-based attacks. Research in this area is limited, with (Chen et al.",https://arxiv.org/abs/2503.04392,https://arxiv.org/pdf/2503.04392?,37,"/scholar?cites=18351786735584307787&as_sdt=5,33&sciodt=0,33&hl=en",Agentsafe: Safeguarding large language model-based multi-agent systems via hierarchical data management,"Large Language Model based multi-agent systems are revolutionizing autonomous communication and collaboration, yet they remain vulnerable to security threats like unauthorized access and data breaches. To address this, we introduce AgentSafe, a novel framework that enhances MAS security through hierarchical information management and memory protection. AgentSafe classifies information by security levels, restricting sensitive data access to authorized agents. AgentSafe incorporates two components: ThreatSieve, which secures communication by verifying information authority and preventing impersonation, and HierarCache, an adaptive memory management system that defends against unauthorized access and malicious poisoning, representing the first systematic defense for agent memory. Experiments across various LLMs show that AgentSafe significantly boosts system resilience, achieving defense success rates above 80% under adversarial conditions. Additionally, AgentSafe demonstrates scalability, maintaining robust performance as agent numbers and information complexity grow. Results underscore effectiveness of AgentSafe in securing MAS and its potential for real-world application.",10.48550/arXiv.2503.04392,SemanticScholar,found
Model context protocol-based internet of experts for wireless environment-aware llm agents,Z Liu; H Du,2025.0,arXiv preprint arXiv:2505.01834,"agents. Building on the above motivation, we introduce a complete system design that  integrates LLM agents  We develop an MCP-based framework in which the LLM autonomously",https://arxiv.org/abs/2505.01834,https://arxiv.org/pdf/2505.01834,4,"/scholar?cites=14048975027472069&as_sdt=5,33&sciodt=0,33&hl=en",Model context protocol-based internet of experts for wireless environment-aware llm agents,,,,skipped
Verco: Learning coordinated verbal communication for multi-agent reinforcement learning,D Li; H Dong; L Wang; B Qiao; S Qin; Q Lin,2024.0,arXiv preprint arXiv …,"The goal for each agent is to maximize the expected return. In order to meet the demands  of communication and decision-making, we designed a dual-LLM structure for agents,",https://arxiv.org/abs/2404.17780,https://arxiv.org/pdf/2404.17780?,11,"/scholar?cites=1856635511869269307&as_sdt=5,33&sciodt=0,33&hl=en",Verco: Learning coordinated verbal communication for multi-agent reinforcement learning,,,,skipped
Large language model-brained gui agents: A survey,C Zhang; S He; J Qian; B Li; L Li; S Qin; Y Kang,2024.0,arXiv preprint arXiv …,"articles on GUI automation and LLM agents, as these topics closely  and books on GUI  automation, LLM agents, and their integration,  A survey of multimodal interaction with AI agents.",https://arxiv.org/abs/2411.18279,https://arxiv.org/pdf/2411.18279,146,"/scholar?cites=8932511150192298408&as_sdt=5,33&sciodt=0,33&hl=en",Large language model-brained gui agents: A survey,"Abstract Autonomous agents have long been a research focus in academic and industry communities. Previous research often focuses on training agents with limited knowledge within isolated environments, which diverges significantly from human learning processes, and makes the agents hard to achieve human-like decisions. Recently, through the acquisition of vast amounts of Web knowledge, large language models (LLMs) have shown potential in human-level intelligence, leading to a surge in research on LLM-based autonomous agents. In this paper, we present a comprehensive survey of these studies, delivering a systematic review of LLM-based autonomous agents from a holistic perspective. We first discuss the construction of LLM-based autonomous agents, proposing a unified framework that encompasses much of previous work. Then, we present a overview of the diverse applications of LLM-based autonomous agents in social science, natural science, and engineering. Finally, we delve into the evaluation strategies commonly used for LLM-based autonomous agents. Based on the previous studies, we also present several challenges and future directions in this field.",10.1007/s11704-024-40231-1,Crossref,found
Decision-Making Large Language Model for Wireless Communication: A Comprehensive Survey on Key Techniques,N Yang; M Fan; W Wang,2025.0,… Communications Surveys & …,"modules across multistage communication workflows, limiting their ability to sup of LLM  applications in communication tasks, including state prediction, resource scheduling, multi-agent",https://ieeexplore.ieee.org/abstract/document/11180008/,,7,"/scholar?cites=1211609091179233444&as_sdt=5,33&sciodt=0,33&hl=en",Decision-Making Large Language Model for Wireless Communication: A Comprehensive Survey on Key Techniques,,,,skipped
Agentcoord: Visually exploring coordination strategy for llm-based multi-agent collaboration,B Pan; J Lu; K Wang; L Zheng; Z Wen; Y Feng,2025.0,Computers & …,"To address this, we present a visual agent collaboration strategy design framework,  of LLM  agents. We first establish a structured representation for LLM-based multi-agent coordination",https://www.sciencedirect.com/science/article/pii/S0097849325001797,https://arxiv.org/pdf/2404.11943,63,"/scholar?cites=751483703909328379&as_sdt=5,33&sciodt=0,33&hl=en",Agentcoord: Visually exploring coordination strategy for llm-based multi-agent collaboration,,,,skipped
LLM agents in interaction: Measuring personality consistency and linguistic alignment in interacting populations of large language models,I Frisch; M Giulianelli,2024.0,Proceedings of the 1st Workshop on …,against which to compare LLM behaviour in interaction. In  of LLM agents changes as a  result of a round of interaction  whether agents’ behaviour remains consistent or whether agents,https://aclanthology.org/2024.personalize-1.9/,https://aclanthology.org/2024.personalize-1.9.pdf,98,"/scholar?cites=5161561647268393523&as_sdt=5,33&sciodt=0,33&hl=en",LLM agents in interaction: Measuring personality consistency and linguistic alignment in interacting populations of large language models,,,,skipped
Exploring communication strategies for collaborative llm agents in mathematical problem-solving,L Zhang; X Zhai; J Lin; J Kleiman,2025.0,… Conference on Artificial …,"on these communication modes. By assigning distinct personas to the LLM agents, we  aim  and evaluate the performance of these communication strategies in math problem-solving.",https://link.springer.com/chapter/10.1007/978-3-031-99264-3_32,https://arxiv.org/pdf/2507.17753,1,"/scholar?cites=1275088583776447685&as_sdt=5,33&sciodt=0,33&hl=en",Exploring communication strategies for collaborative llm agents in mathematical problem-solving,,,,skipped
Evaluation and benchmarking of llm agents: A survey,M Mohammadi; Y Li; J Lo; W Yip,2025.0,Proceedings of the 31st ACM SIGKDD …,4.1 Interaction Mode Evaluating LLM agents can occur in various interaction modes and  with different tooling. A fundamental distinction is between offline evaluation (using pre-,https://dl.acm.org/doi/abs/10.1145/3711896.3736570,https://dl.acm.org/doi/pdf/10.1145/3711896.3736570,87,"/scholar?cites=4143708014406616729&as_sdt=5,33&sciodt=0,33&hl=en",Evaluation and benchmarking of llm agents: A survey,,,,skipped
Cooperate or collapse: Emergence of sustainable cooperation in a society of llm agents,G Piatti; Z Jin; M Kleiman-Weiner,2024.0,Advances in …,LLM-based agent architecture and test it with the leading open and closed LLMs. We find that  all but the most powerful LLM agents  We show that communication between agents is key,https://proceedings.neurips.cc/paper_files/paper/2024/hash/ca9567d8ef6b2ea2da0d7eed57b933ee-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/ca9567d8ef6b2ea2da0d7eed57b933ee-Paper-Conference.pdf,116,"/scholar?cites=3935326055934610367&as_sdt=5,33&sciodt=0,33&hl=en",Cooperate or collapse: Emergence of sustainable cooperation in a society of llm agents,,,,skipped
User behavior simulation with large language model-based agents,L Wang; J Zhang; H Yang; ZY Chen; J Tang,2025.0,ACM Transactions on …,"requiring subjective decision-making, dynamic interaction patterns, and personalized  preferences. Unlike traditional methods, LLM-based simulation can operate without relying on",https://dl.acm.org/doi/abs/10.1145/3708985,https://dl.acm.org/doi/full/10.1145/3708985,213,"/scholar?cites=7685320797857156490&as_sdt=5,33&sciodt=0,33&hl=en",User behavior simulation with large language model-based agents,"Simulating high quality user behavior data has always been a fundamental yet challenging problem in human-centered applications such as recommendation systems, social networks, among many others. The major difficulty of user behavior simulation originates from the intricate mechanism of human cognitive and decision processes. Recently, substantial evidence has suggested that by learning huge amounts of web knowledge, large language models (LLMs) can achieve human-like intelligence and generalization capabilities. Inspired by such capabilities, in this article, we take an initial step to study the potential of using LLMs for user behavior simulation in the recommendation domain. To make LLMs act like humans, we design profile, memory and action modules to equip them, building LLM-based agents to simulate real users. To enable interactions between different agents and observe their behavior patterns, we design a sandbox environment, where each agent can interact with the recommendation system, and different agents can converse with their friends via one-to-one chatting or one-to-many social broadcasting. In the experiments, we first demonstrate the believability of the agent-generated behaviors based on both subjective and objective evaluations. Then, to show the potential applications of our method, we simulate and study two social phenomena including (1) information cocoons and (2) user conformity behaviors. We find that controlling the personalization degree of recommendation algorithms and improving the heterogeneity of user social relations can be two effective strategies for alleviating the problem of information cocoon, and the conformity behaviors can be highly influenced by the amount of user social relations. To advance this direction, we have released our project at https://github.com/RUC-GSAI/YuLan-Rec .",10.1145/3708985,Crossref,found
Llmarena: Assessing capabilities of large language models in dynamic multi-agent environments,J Chen; X Hu; S Liu; S Huang; WW Tu,2024.0,Proceedings of the …,"environment, the LLM agents need to point out the “undercover” during the communication  process with other agents, which measures the LLM agents’ communication ability and",https://aclanthology.org/2024.acl-long.705.pdf,https://aclanthology.org/2024.acl-long.705.pdf,84,"/scholar?cites=6586444409972779136&as_sdt=5,33&sciodt=0,33&hl=en",Llmarena: Assessing capabilities of large language models in dynamic multi-agent environments,,,,skipped
Can we trust AI agents? a case study of an LLM-based multi-agent system for ethical AI,JAS de Cerqueira; M Agbese; R Rousi; N Xi,2024.0,arXiv preprint arXiv …,", distinct roles, structured communication, and multiple rounds of debate. We design a  multi-agent prototype LLM-MAS, where agents engage in structured discussions on real-world AI",https://arxiv.org/abs/2411.08881,https://arxiv.org/pdf/2411.08881,5,"/scholar?cites=5455684586001058063&as_sdt=5,33&sciodt=0,33&hl=en",Can we trust AI agents? a case study of an LLM-based multi-agent system for ethical AI,"AI-based systems, including Large Language Models (LLM), impact millions by supporting diverse tasks but face issues like misinformation, bias, and misuse. AI ethics is crucial as new technologies and concerns emerge, but objective, practical guidance remains debated. This study examines the use of LLMs for AI ethics in practice, assessing how LLM trustworthiness-enhancing techniques affect software development in this context. Using the Design Science Research (DSR) method, we identify techniques for LLM trustworthiness: multi-agents, distinct roles, structured communication, and multiple rounds of debate. We design a multi-agent prototype LLM-MAS, where agents engage in structured discussions on real-world AI ethics issues from the AI Incident Database. We evaluate the prototype across three case scenarios using thematic analysis, hierarchical clustering, comparative (baseline) studies, and running source code. The system generates approximately 2,000 lines of code per case, compared to only 80 lines in baseline trials. Discussions reveal terms like bias detection, transparency, accountability, user consent, GDPR compliance, fairness evaluation, and EU AI Act compliance, showing this prototype ability to generate extensive source code and documentation addressing often overlooked AI ethics issues. However, practical challenges in source code integration and dependency management may limit its use by practitioners.",,SemanticScholar,found
Dynamic Generation of Multi-LLM Agents Communication Topologies with Graph Diffusion Models,EH Jiang; G Wan; S Yin; M Li; Y Wu; X Liang,2025.0,arXiv preprint arXiv …,and communication necessary to solve complex tasks. The performance of these LLM  agents is  the effectiveness of the communication topologies created by our GTD framework.,https://arxiv.org/abs/2510.07799,https://arxiv.org/pdf/2510.07799?,1,"/scholar?cites=18090957252221845945&as_sdt=5,33&sciodt=0,33&hl=en",Dynamic Generation of Multi-LLM Agents Communication Topologies with Graph Diffusion Models,,,,skipped
G-designer: Architecting multi-agent communication topologies via graph neural networks,G Zhang; Y Yue; X Sun; G Wan; M Yu; J Fang,2024.0,arXiv preprint arXiv …,"protocol tailored for LLM-powered multi-agent systems, MACP, which comprehensively  regulates multiagent  and robust designer of LLM-powered multiagent communication graphs. By",https://arxiv.org/abs/2410.11782,https://arxiv.org/pdf/2410.11782,130,"/scholar?cites=9798919867311080746&as_sdt=5,33&sciodt=0,33&hl=en",G-designer: Architecting multi-agent communication topologies via graph neural networks,,,,skipped
Llm collaboration with multi-agent reinforcement learning,S Liu; Z Liang; X Lyu; C Amato,2026.0,… of the AAAI Conference on Artificial …,"LLM collaboration as a cooperative Multi-Agent Reinforcement Learning (MARL) problem.  We develop a multi-agent, multi-turn algorithm, MultiAgent  the interaction between 2 agents",https://ojs.aaai.org/index.php/AAAI/article/view/40487,https://ojs.aaai.org/index.php/AAAI/article/download/40487/44448,18,"/scholar?cites=3597771097166850162&as_sdt=5,33&sciodt=0,33&hl=en",Llm collaboration with multi-agent reinforcement learning,"A large amount of work has been done in Multi-Agent Systems (MAS) for modeling and solving problems with multiple interacting agents. However, most LLMs are pretrained independently and not specifically optimized for coordination. Existing LLM fine-tuning frameworks rely on individual rewards, which require complex reward designs for each agent to encourage collaboration. To address these challenges, we model LLM collaboration as a cooperative Multi-Agent Reinforcement Learning (MARL) problem. We develop a multi-agent, multi-turn algorithm, Multi-Agent Group Relative Policy Optimization (MAGRPO), to solve it, building on current RL approaches for LLMs as well as MARL techniques. Our experiments on LLM writing and coding collaboration demonstrate that fine-tuning MAS with MAGRPO enables agents to generate high-quality responses efficiently through effective cooperation. Our approach opens the door to using MARL methods for LLM collaboration and highlights the associated challenges.",10.1609/aaai.v40i38.40487,Crossref,found
LLM-enabled multi-agent framework for natural language interaction with graph-based digital twins,Y Pan; M Wang; L Lu; R Lamsal; E Pärn,2026.0,Automation in …,"This paper presents Graph-DT-GPT, a multi-agent framework that integrates Large  to  enable natural language interaction. The framework is designed with modular agents, including",https://www.sciencedirect.com/science/article/pii/S0926580526000324,https://www.sciencedirect.com/science/article/pii/S0926580526000324,1,"/scholar?cites=10671043798202828812&as_sdt=5,33&sciodt=0,33&hl=en",LLM-enabled multi-agent framework for natural language interaction with graph-based digital twins,,,,skipped
Ai hospital: Benchmarking large language models in a multi-agent medical interaction simulator,Z Fan; L Wei; J Tang; W Chen; W Siyuan,2025.0,Proceedings of the …,", an LLM-powered multi-agent framework designed to  LLM that plays the role of the Doctor,  whose task is to complete the diagnosis of the Patient within a limited number of interaction",https://aclanthology.org/2025.coling-main.680/,https://aclanthology.org/2025.coling-main.680.pdf,104,"/scholar?cites=9595176346044559366&as_sdt=5,33&sciodt=0,33&hl=en",Ai hospital: Benchmarking large language models in a multi-agent medical interaction simulator,,,,skipped
Interaction Theater: A case of LLM Agents Interacting at Scale,S Shekkizhar; A Earle,2026.0,arXiv preprint arXiv:2602.20059,"Agents rarely engage in  for multiagent interaction design, arguing that coordination  mechanisms must be explicitly designed; without them, even large populations of capable agents",https://arxiv.org/abs/2602.20059,https://arxiv.org/pdf/2602.20059,1,"/scholar?cites=1101420718011440406&as_sdt=5,33&sciodt=0,33&hl=en",Interaction Theater: A case of LLM Agents Interacting at Scale,,,,skipped
"Llm-based multi-agent systems for software engineering: Literature review, vision, and the road ahead",J He; C Treude; D Lo,2025.0,ACM Transactions on Software Engineering and …,"By explicitly defining agent behaviors, communication patterns, and task hierarchies, we  can reduce ambiguity, mitigate hallucinations, and improve task execution in LMA systems.",https://dl.acm.org/doi/abs/10.1145/3712003,https://dl.acm.org/doi/full/10.1145/3712003,319,"/scholar?cites=11843425368098675410&as_sdt=5,33&sciodt=0,33&hl=en","Llm-based multi-agent systems for software engineering: Literature review, vision, and the road ahead","Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This article explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this article, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0.",10.1145/3712003,Crossref,found
Communication Enables Cooperation in LLM Agents: A Comparison with Curriculum-Based Approaches,H Madmoun; S Lahlou,2026.0,Proceedings of the 19th Conference of …,agent behavior with and without a one-word communication  cooperative principles by  guiding agents through a sequence  choices: the curriculum reduced agent payoffs by over 27%,https://aclanthology.org/2026.eacl-short.23/,https://aclanthology.org/2026.eacl-short.23.pdf,1,"/scholar?cites=8118187840871511860&as_sdt=5,33&sciodt=0,33&hl=en",Communication Enables Cooperation in LLM Agents: A Comparison with Curriculum-Based Approaches,,,,skipped
LLM-Powered Multi-Agent Systems: A Technical Framework for Collaborative Intelligence Through Optimized Knowledge Retrieval and Communication,V Gogineni,2025.0,2025 6th International Conference on Artificial …,framework for constructing effective multi-agent systems powered by large  LLM-based  agents can collaborate to solve complex problems beyond the capabilities of single agents,https://ieeexplore.ieee.org/abstract/document/11077480/,,2,"/scholar?cites=1611246768554662008&as_sdt=5,33&sciodt=0,33&hl=en",LLM-Powered Multi-Agent Systems: A Technical Framework for Collaborative Intelligence Through Optimized Knowledge Retrieval and Communication,,,,skipped
Drugagent: Multi-agent large language model-based reasoning for drug-target interaction prediction,Y Inoue; T Song; X Wang; A Luna; T Fu,2025.0,ArXiv,"Each agent within our multi-agent architecture is designated a specific role, which is  into  the LLM’s system, prompting clarity and focus. For instance, the role of the AI Agent is defined",https://pmc.ncbi.nlm.nih.gov/articles/PMC12036430/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12036430/,24,"/scholar?cites=9571276221433739555&as_sdt=5,33&sciodt=0,33&hl=en",Drugagent: Multi-agent large language model-based reasoning for drug-target interaction prediction,,,,skipped
Oasis: Open agent social interaction simulations with one million agents,Z Yang; Z Zhang; Z Zheng; Y Jiang; Z Gan,2024.0,arXiv preprint arXiv …,"To develop and evaluate these LLM agents, researchers will need to move beyond standard  benchmarks by defining social situations and distinct personas, as well as integrating these",https://arxiv.org/abs/2411.11581,https://arxiv.org/pdf/2411.11581,123,"/scholar?cites=16316601766825465062&as_sdt=5,33&sciodt=0,33&hl=en",Oasis: Open agent social interaction simulations with one million agents,,,,skipped
"Magic: Investigation of large language model powered multi-agent in cognition, adaptability, rationality and collaboration",L Xu; Z Hu; D Zhou; H Ren; Z Dong,2024.0,Proceedings of the …,interaction capabilities in multi-agent  LLM-powered multiagent systems by collecting over  100 cases in 5 scenarios and designing 7 metrics to evaluate the critical abilities in multi-agent,https://aclanthology.org/2024.emnlp-main.416/,https://aclanthology.org/2024.emnlp-main.416.pdf,111,"/scholar?cites=12567081629473435830&as_sdt=5,33&sciodt=0,33&hl=en","Magic: Investigation of large language model powered multi-agent in cognition, adaptability, rationality and collaboration",,,,skipped
Multi-agent systems powered by large language models: applications in swarm intelligence,C Jimenez-Romero; A Yegenoglu,2025.0,Frontiers in artificial …,"As we will show, the LLM can produce adequate and adaptive agent behaviors that  In our  specific experiments, we observed that each step involving an LLM-driven agent interaction",https://www.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2025.1593017/full,https://www.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2025.1593017/full,39,"/scholar?cites=8152325110116615259&as_sdt=5,33&sciodt=0,33&hl=en",Multi-agent systems powered by large language models: applications in swarm intelligence,"This work examines the integration of large language models (LLMs) into multi-agent simulations by replacing the hard-coded programs of agents with LLM-driven prompts. The proposed approach is showcased in the context of two examples of complex systems from the field of swarm intelligence: ant colony foraging and bird flocking. Central to this study is a toolchain that integrates LLMs with the NetLogo simulation platform, leveraging its Python extension to enable communication with GPT-4o via the OpenAI API. This toolchain facilitates prompt-driven behavior generation, allowing agents to respond adaptively to environmental data. For both example applications mentioned above, we employ both structured, rule-based prompts and autonomous, knowledge-driven prompts. Our work demonstrates how this toolchain enables LLMs to study self-organizing processes and induce emergent behaviors within multi-agent environments, paving the way for new approaches to exploring intelligent systems and modeling swarm intelligence inspired by natural phenomena. We provide the code, including simulation files and data at https://github.com/crjimene/swarm_gpt .",10.3389/frai.2025.1593017,Crossref,found
Enabling intelligent interactions between an agent and an LLM: A reinforcement learning approach,B Hu; C Zhao; P Zhang; Z Zhou; Y Yang; Z Xu,2023.0,arXiv preprint arXiv …,learning an interaction policy that enables the agent to interact with a remote LLM in an   mentioned hard-coded rule-based interaction protocols or protocols that entail querying the,https://arxiv.org/abs/2306.03604,https://arxiv.org/pdf/2306.03604,66,"/scholar?cites=12672167327377612725&as_sdt=5,33&sciodt=0,33&hl=en",Enabling intelligent interactions between an agent and an LLM: A reinforcement learning approach,,,,skipped
Agent-safetybench: Evaluating the safety of llm agents,Z Zhang; S Cui; Y Lu; J Zhou; J Yang; H Wang,2024.0,arXiv preprint arXiv …,"Based on the refined 2000 test cases and 4000 interaction records, we summarize ten failure  modes using an approach similar to open coding. The distribution of these failure modes is",https://arxiv.org/abs/2412.14470,https://arxiv.org/pdf/2412.14470,117,"/scholar?cites=13632653504669362134&as_sdt=5,33&sciodt=0,33&hl=en",Agent-safetybench: Evaluating the safety of llm agents,"As large language models (LLMs) are increasingly deployed as agents, their integration into interactive environments and tool use introduce new safety challenges beyond those associated with the models themselves. However, the absence of comprehensive benchmarks for evaluating agent safety presents a significant barrier to effective assessment and further improvement. In this paper, we introduce Agent-SafetyBench, a comprehensive benchmark designed to evaluate the safety of LLM agents. Agent-SafetyBench encompasses 349 interaction environments and 2,000 test cases, evaluating 8 categories of safety risks and covering 10 common failure modes frequently encountered in unsafe interactions. Our evaluation of 16 popular LLM agents reveals a concerning result: none of the agents achieves a safety score above 60%. This highlights significant safety challenges in LLM agents and underscores the considerable need for improvement. Through failure mode and helpfulness analysis, we summarize two fundamental safety defects in current LLM agents: lack of robustness and lack of risk awareness. Furthermore, our findings suggest that reliance on defense prompts alone may be insufficient to address these safety issues, emphasizing the need for more advanced and robust strategies. To drive progress in this area, Agent-SafetyBench has been released at https://github.com/thu-coai/Agent-SafetyBench/ to facilitate further research in agent safety evaluation and improvement.",10.48550/arXiv.2412.14470,SemanticScholar,found
